                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     31,                0.47374,                 0.2981,                0.92785,                0.98396,                0.96072,                 0.9784,                0.86778,                0.55413,                0.34023,                0.93697,              0.0007129,              0.0007129,              0.0007129
                     32,                0.48373,                0.29992,                0.92971,                0.97337,                0.92299,                0.96321,                0.85292,                0.57145,                0.37515,                0.94661,               0.000703,               0.000703,               0.000703
                     33,                 0.4712,                0.29178,                0.92789,                0.98082,                0.93551,                 0.9743,                0.86754,                0.54927,                0.33421,                0.93512,              0.0006931,              0.0006931,              0.0006931
                     34,                0.47461,                0.29361,                 0.9316,                0.98411,                0.93753,                0.96727,                0.86731,                0.54971,                0.32712,                0.93936,              0.0006832,              0.0006832,              0.0006832
                     35,                0.46048,                0.28691,                0.92328,                0.98572,                0.95043,                0.97844,                0.86442,                0.56905,                0.33109,                0.94091,              0.0006733,              0.0006733,              0.0006733
                     36,                0.47613,                 0.2949,                0.92702,                0.98098,                0.96297,                0.97906,                0.87708,                0.53384,                0.31976,                0.92511,              0.0006634,              0.0006634,              0.0006634
                     37,                0.46247,                0.28824,                0.92119,                0.97334,                0.95884,                0.97891,                0.86979,                0.54958,                0.33464,                0.92781,              0.0006535,              0.0006535,              0.0006535
                     38,                0.46075,                0.28844,                0.91814,                0.97642,                0.95978,                0.97801,                   0.87,                0.55266,                0.33003,                0.93839,              0.0006436,              0.0006436,              0.0006436
                     39,                0.45813,                0.28955,                0.92322,                0.97773,                0.94047,                0.97859,                0.86671,                0.55912,                0.34532,                0.93105,              0.0006337,              0.0006337,              0.0006337
                     40,                0.45782,                0.28379,                0.91804,                0.97304,                0.93172,                 0.9681,                0.86451,                0.57319,                0.35442,                0.95396,              0.0006238,              0.0006238,              0.0006238
                     41,                 0.4533,                0.28613,                0.91722,                0.96372,                0.95256,                0.96992,                0.86545,                0.53523,                0.34383,                  0.923,              0.0006139,              0.0006139,              0.0006139
                     42,                 0.4509,                0.28226,                0.91499,                0.95157,                0.95178,                0.96945,                0.86815,                0.53188,                 0.3444,                 0.9217,               0.000604,               0.000604,               0.000604
                     43,                0.46026,                0.28445,                  0.918,                0.99005,                0.96708,                0.97834,                0.88021,                0.53159,                 0.3227,                0.91897,              0.0005941,              0.0005941,              0.0005941
                     44,                0.46016,                0.28633,                0.91856,                0.98538,                0.95501,                 0.9777,                0.88005,                0.53494,                 0.3336,                0.92355,              0.0005842,              0.0005842,              0.0005842
                     45,                0.46232,                0.28694,                 0.9228,                0.98891,                0.96726,                0.97931,                0.87622,                0.52842,                0.32341,                0.92158,              0.0005743,              0.0005743,              0.0005743
                     46,                0.45083,                 0.2824,                0.92291,                0.99135,                0.96771,                0.98157,                0.88323,                0.53164,                 0.3188,                 0.9209,              0.0005644,              0.0005644,              0.0005644
                     47,                0.45847,                0.27899,                 0.9204,                0.96847,                0.95758,                0.97206,                0.86894,                0.57323,                0.32698,                0.94326,              0.0005545,              0.0005545,              0.0005545
                     48,                0.44033,                0.27312,                0.91385,                 0.9862,                0.96927,                0.98178,                0.87961,                0.54276,                0.30397,                0.92777,              0.0005446,              0.0005446,              0.0005446
                     49,                0.44498,                 0.2804,                0.91974,                0.97978,                0.96005,                0.97556,                0.87888,                0.52796,                0.30514,                0.92057,              0.0005347,              0.0005347,              0.0005347
                     50,                0.44568,                0.28242,                0.91532,                0.96681,                0.94919,                0.97128,                0.87545,                0.53611,                0.30559,                0.92929,              0.0005248,              0.0005248,              0.0005248
                     51,                0.44394,                0.27643,                0.91794,                0.96443,                0.95318,                0.97717,                0.88125,                0.53013,                0.31623,                0.92534,              0.0005149,              0.0005149,              0.0005149
                     52,                0.43955,                0.27595,                 0.9077,                0.98498,                0.96019,                0.97683,                0.88154,                0.53894,                  0.311,                0.93266,               0.000505,               0.000505,               0.000505
                     53,                0.44747,                0.27951,                0.91432,                0.98715,                0.95206,                0.97384,                0.87754,                0.53494,                0.30611,                0.92676,              0.0004951,              0.0004951,              0.0004951
                     54,                0.43635,                0.27193,                0.90971,                0.98106,                0.96227,                0.97602,                0.88005,                0.50923,                0.30231,                0.91919,              0.0004852,              0.0004852,              0.0004852
                     55,                0.43869,                0.27735,                0.91205,                0.96588,                0.93156,                0.96817,                0.86737,                0.55292,                0.33136,                0.94287,              0.0004753,              0.0004753,              0.0004753
                     56,                 0.4422,                0.27484,                0.91536,                0.97829,                0.92545,                 0.9741,                0.87844,                0.53064,                0.31804,                0.92012,              0.0004654,              0.0004654,              0.0004654
                     57,                 0.4432,                0.27481,                0.91651,                0.98914,                0.96053,                0.97908,                0.88111,                0.52472,                0.30907,                0.91583,              0.0004555,              0.0004555,              0.0004555
                     58,                0.43447,                0.27082,                  0.913,                 0.9863,                0.94392,                0.97315,                0.88096,                0.52545,                 0.3186,                0.91766,              0.0004456,              0.0004456,              0.0004456
                     59,                0.42533,                 0.2699,                0.90375,                0.98861,                0.96839,                0.97988,                0.88823,                0.49857,                0.30717,                0.90642,              0.0004357,              0.0004357,              0.0004357
                     60,                0.42838,                0.26933,                 0.9127,                0.97969,                0.95859,                0.97678,                0.88246,                0.51819,                0.30941,                0.92139,              0.0004258,              0.0004258,              0.0004258
                     61,                0.42818,                0.26609,                0.90928,                0.95552,                0.94141,                0.96595,                0.87149,                0.51614,                0.33048,                0.91995,              0.0004159,              0.0004159,              0.0004159
                     62,                0.43741,                0.27131,                0.91054,                0.98778,                 0.9447,                0.97736,                0.87972,                0.51598,                0.29844,                0.91062,               0.000406,               0.000406,               0.000406
                     63,                0.42677,                0.26599,                0.90848,                0.98626,                0.95864,                0.97668,                0.87467,                0.52909,                0.30594,                0.92281,              0.0003961,              0.0003961,              0.0003961
                     64,                0.43087,                0.26806,                0.91152,                0.98166,                0.93943,                0.96537,                0.86298,                0.52613,                0.31258,                0.92165,              0.0003862,              0.0003862,              0.0003862
                     65,                0.42026,                0.26425,                 0.9018,                 0.9682,                0.95389,                0.97399,                0.87154,                0.53234,                0.31093,                0.91953,              0.0003763,              0.0003763,              0.0003763
                     66,                0.42702,                0.26807,                0.90929,                0.98234,                0.97323,                0.97945,                0.88113,                0.52061,                0.29568,                0.92089,              0.0003664,              0.0003664,              0.0003664
                     67,                0.41717,                0.26156,                0.90361,                0.98991,                0.96188,                0.97776,                0.87816,                0.52751,                0.30725,                0.91609,              0.0003565,              0.0003565,              0.0003565
                     68,                0.41537,                0.26271,                0.89589,                 0.9899,                0.95895,                0.97793,                0.88108,                0.50623,                0.29873,                0.91195,              0.0003466,              0.0003466,              0.0003466
                     69,                0.42156,                0.26741,                0.90315,                0.98189,                0.96174,                0.97803,                0.88513,                0.50702,                 0.3019,                  0.912,              0.0003367,              0.0003367,              0.0003367
                     70,                0.41937,                0.26251,                0.90666,                0.97649,                0.94025,                0.97406,                0.87773,                0.51599,                0.31295,                  0.913,              0.0003268,              0.0003268,              0.0003268
                     71,                0.41627,                  0.263,                0.90337,                0.98566,                0.95568,                0.97576,                 0.8855,                0.51975,                0.29862,                  0.916,              0.0003169,              0.0003169,              0.0003169
                     72,                0.40495,                0.25539,                0.90028,                0.98953,                0.96765,                0.98079,                0.88441,                 0.5185,                0.29913,                0.91809,               0.000307,               0.000307,               0.000307
                     73,                 0.4056,                 0.2556,                 0.8956,                0.98559,                0.95483,                0.97532,                0.88489,                0.51997,                0.30113,                0.91526,              0.0002971,              0.0002971,              0.0002971
                     74,                0.41522,                0.25731,                0.90322,                0.99155,                0.96272,                0.97758,                0.88227,                0.52369,                0.30744,                0.91508,              0.0002872,              0.0002872,              0.0002872
                     75,                 0.4179,                0.26222,                0.90795,                0.98592,                0.95658,                0.97563,                0.88588,                0.51179,                0.29239,                0.91862,              0.0002773,              0.0002773,              0.0002773
                     76,                0.41496,                0.25846,                0.90072,                0.98497,                0.97366,                0.98014,                0.88272,                0.51054,                0.29483,                0.91443,              0.0002674,              0.0002674,              0.0002674
                     77,                0.41593,                0.25574,                 0.8997,                 0.9896,                0.97321,                0.98229,                0.88989,                0.51248,                 0.2902,                 0.9123,              0.0002575,              0.0002575,              0.0002575
                     78,                0.41346,                0.25492,                 0.8983,                0.97903,                0.97501,                 0.9825,                0.89354,                0.50367,                0.28224,                0.90687,              0.0002476,              0.0002476,              0.0002476
                     79,                0.39577,                0.24806,                0.89676,                0.98818,                 0.9685,                0.98121,                0.88876,                0.51737,                0.29386,                0.91964,              0.0002377,              0.0002377,              0.0002377
                     80,                0.40545,                0.25027,                0.89833,                0.98469,                0.97366,                0.98074,                0.88259,                0.51282,                0.28662,                0.91741,              0.0002278,              0.0002278,              0.0002278
                     81,                0.40364,                0.24955,                0.89402,                0.99006,                0.95617,                0.97737,                0.88702,                0.51982,                0.29835,                0.92027,              0.0002179,              0.0002179,              0.0002179
                     82,                0.41474,                0.25756,                0.90345,                0.98494,                0.97384,                  0.983,                0.89038,                0.51157,                0.28174,                0.91561,               0.000208,               0.000208,               0.000208
                     83,                0.39603,                0.24935,                0.89241,                0.98688,                0.97366,                0.98169,                0.88531,                0.52006,                0.28596,                0.91697,              0.0001981,              0.0001981,              0.0001981
                     84,                 0.3961,                0.24704,                  0.893,                0.98701,                0.96112,                 0.9798,                0.88399,                0.51878,                0.28751,                0.91433,              0.0001882,              0.0001882,              0.0001882
                     85,                0.39412,                 0.2446,                 0.8894,                0.98793,                0.96376,                0.97972,                0.89082,                0.50725,                0.29396,                0.90664,              0.0001783,              0.0001783,              0.0001783
                     86,                0.39336,                0.24665,                0.89243,                0.98955,                0.97376,                0.98122,                0.89064,                0.52182,                0.29383,                0.91911,              0.0001684,              0.0001684,              0.0001684
                     87,                 0.3953,                0.24726,                0.89455,                0.99127,                0.96424,                0.98127,                0.89066,                0.50742,                0.28137,                 0.9152,              0.0001585,              0.0001585,              0.0001585
                     88,                0.39652,                0.24573,                0.89571,                0.97484,                0.95759,                0.97894,                0.88429,                0.51867,                0.29627,                 0.9204,              0.0001486,              0.0001486,              0.0001486
                     89,                0.38836,                0.24133,                0.88931,                0.96983,                0.96302,                 0.9756,                0.88375,                0.51814,                0.28766,                0.91887,              0.0001387,              0.0001387,              0.0001387
                     90,                0.38668,                0.23798,                0.88829,                0.98187,                0.96062,                0.97884,                0.88684,                0.51793,                0.28548,                0.92019,              0.0001288,              0.0001288,              0.0001288
                     91,                0.34595,                0.21332,                0.84855,                0.98688,                0.96693,                0.98025,                0.88696,                0.52375,                0.29043,                0.91915,              0.0001189,              0.0001189,              0.0001189
                     92,                0.34256,                0.21103,                0.84805,                0.99094,                0.95982,                0.97582,                0.88387,                0.52603,                0.28799,                0.92533,               0.000109,               0.000109,               0.000109
                     93,                0.33858,                0.20943,                0.84684,                0.98587,                0.95935,                0.97552,                0.88561,                0.52714,                 0.2889,                 0.9301,               9.91e-05,               9.91e-05,               9.91e-05
                     94,                0.33342,                0.20672,                 0.8436,                0.99111,                0.96298,                0.97608,                0.88633,                0.51839,                0.29076,                0.91815,               8.92e-05,               8.92e-05,               8.92e-05
                     95,                0.33273,                0.20489,                0.84289,                0.99328,                0.95217,                0.97845,                0.88788,                0.52054,                0.28674,                0.91821,               7.93e-05,               7.93e-05,               7.93e-05
                     96,                0.33203,                0.20601,                0.84327,                0.98352,                0.96081,                0.97651,                0.88815,                0.51446,                 0.2831,                0.91273,               6.94e-05,               6.94e-05,               6.94e-05
                     97,                0.33402,                0.20527,                0.84279,                0.98685,                0.95787,                0.97559,                0.88825,                0.50981,                0.27868,                 0.9121,               5.95e-05,               5.95e-05,               5.95e-05
                     98,                0.32934,                0.20227,                0.84502,                 0.9868,                0.95404,                0.97539,                0.88599,                0.50985,                0.28326,                0.91226,               4.96e-05,               4.96e-05,               4.96e-05
                     99,                0.32817,                0.20196,                0.84535,                0.98184,                0.96514,                0.97686,                 0.8881,                0.51032,                0.27911,                0.91306,               3.97e-05,               3.97e-05,               3.97e-05
                    100,                0.32423,                0.19953,                0.84052,                0.98738,                0.96152,                0.97693,                0.88981,                0.51412,                0.28022,                0.91505,               2.98e-05,               2.98e-05,               2.98e-05
