                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     34,                0.45791,                0.28693,                0.92267,                 0.9767,                0.95882,                0.97635,                0.86908,                0.54825,                0.31697,                0.93263,              0.0006832,              0.0006832,              0.0006832
                     35,                0.44516,                0.28239,                0.91544,                0.97071,                0.92198,                0.97116,                0.86942,                0.55498,                0.34105,                0.94342,              0.0006733,              0.0006733,              0.0006733
                     36,                0.45843,                0.29021,                0.91969,                0.97605,                0.94505,                0.97255,                0.86876,                0.56454,                0.34425,                0.94076,              0.0006634,              0.0006634,              0.0006634
                     37,                0.44658,                0.27943,                0.91601,                0.98848,                0.96813,                0.98028,                0.88397,                0.51993,                0.31197,                0.91282,              0.0006535,              0.0006535,              0.0006535
                     38,                0.44811,                0.28543,                0.91069,                0.96047,                 0.9554,                0.97894,                0.86543,                0.54844,                0.34934,                0.93219,              0.0006436,              0.0006436,              0.0006436
                     39,                0.44137,                0.28199,                0.91683,                0.95973,                0.93952,                0.97417,                0.86619,                0.56531,                0.36933,                0.93492,              0.0006337,              0.0006337,              0.0006337
                     40,                0.43906,                0.27877,                0.91075,                0.99115,                0.95713,                0.97907,                0.86987,                0.54689,                0.32974,                0.91871,              0.0006238,              0.0006238,              0.0006238
                     41,                0.44473,                0.28105,                0.91379,                0.98334,                0.93368,                 0.9746,                0.85998,                0.56304,                0.34305,                0.93166,              0.0006139,              0.0006139,              0.0006139
                     42,                0.44382,                0.28003,                0.91401,                0.92964,                0.94193,                0.96595,                0.86617,                0.54029,                0.35475,                0.92516,               0.000604,               0.000604,               0.000604
                     43,                0.44775,                0.27945,                0.91255,                0.97223,                0.95255,                0.97012,                0.86693,                0.53485,                0.32511,                0.92809,              0.0005941,              0.0005941,              0.0005941
                     44,                0.44546,                0.27575,                0.91592,                 0.9881,                0.97005,                0.98231,                0.88242,                 0.5298,                0.30231,                0.92074,              0.0005842,              0.0005842,              0.0005842
                     45,                0.44303,                0.27885,                0.91362,                0.97776,                0.95212,                0.97299,                0.87272,                0.54897,                0.32427,                0.93509,              0.0005743,              0.0005743,              0.0005743
                     46,                0.43463,                0.27484,                0.91638,                0.99044,                0.97366,                0.98208,                0.88125,                0.53405,                0.31505,                0.92193,              0.0005644,              0.0005644,              0.0005644
                     47,                0.44409,                0.27258,                0.91667,                0.98902,                0.96882,                0.97635,                0.88023,                0.53447,                0.31642,                 0.9236,              0.0005545,              0.0005545,              0.0005545
                     48,                0.42891,                 0.2719,                0.91083,                0.96332,                 0.9574,                0.97427,                0.87074,                0.54346,                0.33982,                0.92105,              0.0005446,              0.0005446,              0.0005446
                     49,                0.44048,                0.27842,                0.91622,                 0.9833,                0.96087,                0.97968,                0.87542,                0.54618,                0.32694,                0.91445,              0.0005347,              0.0005347,              0.0005347
                     50,                0.43614,                0.27751,                0.90993,                0.98795,                0.94538,                0.97305,                0.87595,                0.52907,                0.30828,                0.92132,              0.0005248,              0.0005248,              0.0005248
                     51,                0.42921,                0.27016,                0.91176,                0.98592,                0.94846,                0.97895,                0.87398,                0.54576,                0.31202,                0.92889,              0.0005149,              0.0005149,              0.0005149
                     52,                0.42689,                0.27012,                0.90191,                0.98593,                0.97235,                0.97996,                0.88043,                0.53302,                0.30454,                0.92411,               0.000505,               0.000505,               0.000505
                     53,                0.43257,                0.26951,                0.90894,                0.96831,                0.93268,                0.97227,                0.87042,                0.54065,                0.32075,                0.92555,              0.0004951,              0.0004951,              0.0004951
                     54,                0.42597,                0.26635,                0.90464,                0.98841,                0.94271,                0.97338,                0.87348,                0.53713,                0.31523,                0.92036,              0.0004852,              0.0004852,              0.0004852
                     55,                0.42952,                0.26935,                0.90808,                0.99303,                0.95077,                  0.977,                0.86864,                0.55854,                 0.3313,                0.93214,              0.0004753,              0.0004753,              0.0004753
                     56,                0.43138,                0.26936,                0.90819,                0.97966,                0.93727,                0.97141,                0.87662,                0.52843,                0.31738,                0.92203,              0.0004654,              0.0004654,              0.0004654
                     57,                 0.4308,                0.26856,                0.90994,                0.96624,                0.94832,                0.97053,                 0.8698,                0.55102,                0.32402,                0.93987,              0.0004555,              0.0004555,              0.0004555
                     58,                0.42336,                0.26592,                0.90814,                0.98405,                0.94072,                0.97218,                0.87996,                0.52898,                0.31719,                0.92322,              0.0004456,              0.0004456,              0.0004456
                     59,                0.41552,                0.26293,                0.90009,                0.98559,                0.96792,                0.97772,                0.88403,                0.50586,                 0.2967,                0.90605,              0.0004357,              0.0004357,              0.0004357
                     60,                0.42539,                0.26714,                0.90904,                0.99126,                0.96755,                0.98145,                0.88022,                0.52927,                0.30874,                0.91994,              0.0004258,              0.0004258,              0.0004258
                     61,                 0.4201,                0.26115,                0.90598,                0.98775,                0.96336,                0.97936,                 0.8852,                 0.5162,                0.30494,                0.91525,              0.0004159,              0.0004159,              0.0004159
                     62,                0.42332,                0.26225,                0.90408,                0.99014,                0.95788,                0.97658,                  0.878,                0.52539,                0.31158,                0.91433,               0.000406,               0.000406,               0.000406
                     63,                0.41853,                0.26215,                0.90358,                0.98895,                0.93932,                0.97183,                0.87189,                0.55093,                0.32502,                0.94191,              0.0003961,              0.0003961,              0.0003961
                     64,                0.42599,                0.26531,                0.90839,                0.97686,                0.93621,                0.96819,                0.87883,                0.52947,                0.30987,                0.92559,              0.0003862,              0.0003862,              0.0003862
                     65,                 0.4099,                0.25715,                0.89597,                0.96041,                0.94216,                0.96759,                0.86873,                0.54554,                0.32989,                0.93455,              0.0003763,              0.0003763,              0.0003763
                     66,                0.41657,                0.26172,                0.90341,                0.98154,                0.95868,                0.97702,                0.88266,                0.53276,                  0.297,                0.91979,              0.0003664,              0.0003664,              0.0003664
                     67,                0.40934,                0.25901,                0.89931,                 0.9887,                0.97024,                0.97876,                 0.8787,                0.53022,                0.29087,                0.91623,              0.0003565,              0.0003565,              0.0003565
                     68,                0.41361,                0.26232,                0.89472,                0.95025,                0.94015,                 0.9687,                0.87659,                0.51565,                0.31978,                0.91881,              0.0003466,              0.0003466,              0.0003466
                     69,                0.41313,                0.26091,                0.89853,                0.98615,                0.96036,                0.97845,                0.87882,                0.53065,                0.29595,                0.91628,              0.0003367,              0.0003367,              0.0003367
                     70,                0.41092,                0.25735,                 0.9023,                0.97501,                0.95144,                0.97581,                0.88128,                0.52642,                0.30562,                0.91354,              0.0003268,              0.0003268,              0.0003268
                     71,                0.41083,                0.25871,                0.89964,                0.98901,                0.97366,                0.98192,                0.88391,                0.53174,                0.28702,                0.92069,              0.0003169,              0.0003169,              0.0003169
                     72,                0.40236,                0.25273,                0.89628,                0.98851,                 0.9658,                0.98126,                0.89117,                0.51378,                0.28834,                0.90812,               0.000307,               0.000307,               0.000307
                     73,                0.40069,                0.25136,                 0.8916,                0.98073,                 0.9443,                0.97082,                0.87558,                0.52676,                0.30224,                0.91966,              0.0002971,              0.0002971,              0.0002971
                     74,                0.40551,                0.25149,                 0.9002,                0.97838,                0.94116,                0.97518,                0.88199,                 0.5304,                0.31716,                0.91489,              0.0002872,              0.0002872,              0.0002872
                     75,                0.40783,                0.25744,                0.90366,                0.98551,                0.93951,                0.97285,                0.87395,                0.52985,                0.31025,                 0.9173,              0.0002773,              0.0002773,              0.0002773
                     76,                0.41252,                 0.2574,                0.89959,                0.97509,                0.96294,                0.97498,                0.88156,                0.52289,                0.30198,                0.91585,              0.0002674,              0.0002674,              0.0002674
                     77,                0.40677,                0.25183,                0.89598,                0.99407,                0.96951,                0.98035,                0.88671,                0.51502,                0.28964,                0.90888,              0.0002575,              0.0002575,              0.0002575
                     78,                0.40896,                0.25198,                0.89553,                0.97393,                0.95198,                0.97672,                0.88452,                0.50857,                0.29625,                0.91042,              0.0002476,              0.0002476,              0.0002476
                     79,                0.38914,                0.24225,                0.89254,                0.96012,                0.95248,                 0.9767,                0.88413,                0.51967,                0.31648,                0.91491,              0.0002377,              0.0002377,              0.0002377
                     80,                0.40047,                0.24734,                0.89591,                0.98714,                0.97178,                0.98189,                 0.8863,                0.51828,                0.29488,                0.91307,              0.0002278,              0.0002278,              0.0002278
                     81,                0.39638,                0.24614,                0.89002,                 0.9825,                 0.9714,                0.97883,                0.88348,                0.52711,                0.29351,                0.91532,              0.0002179,              0.0002179,              0.0002179
                     82,                0.40923,                0.25266,                0.89941,                0.97752,                0.95449,                0.97632,                0.88748,                0.52084,                 0.3031,                0.92671,               0.000208,               0.000208,               0.000208
                     83,                0.39203,                0.24547,                0.88935,                 0.9827,                0.95933,                0.97891,                0.88567,                0.51758,                0.29621,                  0.915,              0.0001981,              0.0001981,              0.0001981
                     84,                0.39034,                0.24042,                0.89029,                0.98375,                0.96367,                0.97904,                0.88152,                0.52873,                0.29103,                0.91752,              0.0001882,              0.0001882,              0.0001882
                     85,                0.38829,                0.23949,                0.88618,                0.98589,                0.95692,                0.97694,                0.88797,                0.52069,                0.29364,                0.91862,              0.0001783,              0.0001783,              0.0001783
                     86,                0.38915,                0.24314,                 0.8885,                0.98182,                0.92996,                0.97607,                0.87884,                0.52844,                0.31032,                 0.9194,              0.0001684,              0.0001684,              0.0001684
                     87,                0.39159,                0.24448,                0.89133,                0.98909,                0.93784,                0.97547,                0.88506,                 0.5213,                0.29421,                0.91755,              0.0001585,              0.0001585,              0.0001585
                     88,                0.39344,                0.24339,                0.89245,                0.97961,                0.94629,                0.97335,                0.88065,                0.52235,                0.29291,                0.92386,              0.0001486,              0.0001486,              0.0001486
                     89,                0.38504,                0.23844,                 0.8866,                0.98071,                0.94123,                 0.9743,                0.88227,                0.52072,                 0.3002,                0.91656,              0.0001387,              0.0001387,              0.0001387
                     90,                0.38483,                0.23581,                0.88625,                0.97922,                0.94409,                0.97661,                0.88692,                0.52484,                0.29527,                0.92182,              0.0001288,              0.0001288,              0.0001288
                     91,                0.34106,                0.21078,                0.84712,                 0.9863,                0.95595,                0.97718,                0.88448,                0.51966,                0.28836,                0.92221,              0.0001189,              0.0001189,              0.0001189
                     92,                 0.3365,                0.20855,                0.84583,                0.98996,                 0.9609,                0.98023,                0.88444,                0.52695,                0.28668,                0.92606,               0.000109,               0.000109,               0.000109
                     93,                 0.3341,                 0.2062,                0.84382,                0.98205,                0.96685,                0.97846,                0.88544,                0.53391,                0.29347,                0.93021,               9.91e-05,               9.91e-05,               9.91e-05
                     94,                0.32887,                0.20354,                0.84103,                0.99228,                0.96813,                0.97921,                0.88727,                0.52771,                0.28616,                 0.9269,               8.92e-05,               8.92e-05,               8.92e-05
                     95,                0.32919,                0.20132,                0.84113,                0.99008,                0.96316,                0.97938,                 0.8842,                0.53068,                 0.2909,                0.92694,               7.93e-05,               7.93e-05,               7.93e-05
                     96,                0.32754,                0.20188,                0.84171,                0.98907,                0.95102,                0.97688,                0.88507,                0.52426,                0.29322,                0.92294,               6.94e-05,               6.94e-05,               6.94e-05
                     97,                0.33091,                0.20233,                0.84103,                0.98193,                 0.9617,                0.97787,                0.88751,                0.52406,                0.28834,                0.92211,               5.95e-05,               5.95e-05,               5.95e-05
                     98,                 0.3247,                0.19965,                0.84195,                0.98635,                0.95447,                0.97743,                0.88668,                 0.5261,                0.29091,                0.92383,               4.96e-05,               4.96e-05,               4.96e-05
                     99,                0.32385,                0.19916,                0.84295,                0.98402,                 0.9605,                0.97722,                0.88856,                0.52124,                0.28801,                0.91989,               3.97e-05,               3.97e-05,               3.97e-05
                    100,                0.32149,                0.19847,                0.83899,                0.99023,                0.96364,                0.97999,                0.88895,                0.52491,                0.28056,                0.92327,               2.98e-05,               2.98e-05,               2.98e-05
