                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     34,                 1.4059,                 1.2543,                 1.8193,                0.34107,                 0.3415,                0.36538,                0.17713,                  1.741,                 2.0251,                  2.485,               0.001052,               0.001052,               0.001052
                     35,                 1.3831,                 1.2608,                 1.8399,                0.69216,                0.38758,                0.48177,                 0.2466,                 1.7913,                 1.7227,                 2.4849,              0.0010458,              0.0010458,              0.0010458
                     36,                 1.3557,                 1.2167,                 1.8107,                0.67509,                0.62994,                0.66391,                0.35229,                 1.5911,                 1.5595,                 2.3832,              0.0010396,              0.0010396,              0.0010396
                     37,                   1.33,                 1.1876,                 1.7677,                0.69241,                0.60163,                0.65601,                0.31935,                 1.6547,                 1.5079,                  2.456,              0.0010334,              0.0010334,              0.0010334
                     38,                 1.2745,                 1.1737,                 1.7072,                0.41535,                0.54902,                 0.4699,                0.22807,                 1.6334,                 2.5355,                 2.4356,              0.0010273,              0.0010273,              0.0010273
                     39,                 1.3362,                 1.2707,                 1.7872,                0.55616,                0.71062,                0.67858,                0.30977,                 1.6629,                 1.7727,                 2.3751,              0.0010211,              0.0010211,              0.0010211
                     40,                 1.3181,                 1.1768,                 1.7342,                0.72099,                0.39335,                0.52809,                0.28753,                 1.6885,                 1.6474,                 2.5066,              0.0010149,              0.0010149,              0.0010149
                     41,                 1.2598,                 1.1019,                 1.6775,                0.53932,                0.61124,                0.60507,                0.32208,                 1.5185,                 1.5389,                 2.2894,              0.0010087,              0.0010087,              0.0010087
                     42,                 1.2568,                 1.1672,                 1.6894,                0.59546,                0.69147,                0.67242,                0.34211,                 1.5859,                 1.4321,                 2.3388,              0.0010025,              0.0010025,              0.0010025
                     43,                 1.2374,                 1.1142,                 1.6456,                0.48599,                0.62647,                0.66439,                0.38036,                 1.4729,                 1.5056,                 2.2477,             0.00099631,             0.00099631,             0.00099631
                     44,                 1.1973,                 1.0745,                 1.6382,                0.65037,                0.60699,                0.63703,                0.35241,                 1.6533,                 1.5695,                 2.4265,             0.00099013,             0.00099013,             0.00099013
                     45,                 1.1981,                 1.0882,                  1.632,                0.81999,                0.49662,                0.58565,                0.33917,                 1.4131,                 1.8467,                 2.2145,             0.00098394,             0.00098394,             0.00098394
                     46,                   1.14,                 1.0013,                 1.5489,                0.80649,                0.63647,                0.73587,                0.42457,                  1.436,                 1.3818,                 2.2279,             0.00097775,             0.00097775,             0.00097775
                     47,                 1.1326,                0.99701,                 1.5717,                0.79741,                0.59064,                0.74217,                0.45055,                 1.4205,                 1.3788,                 2.2311,             0.00097156,             0.00097156,             0.00097156
                     48,                 1.1281,                 1.0066,                 1.5812,                0.81987,                0.79983,                0.77945,                0.44419,                 1.4173,                 1.3008,                 2.2544,             0.00096537,             0.00096537,             0.00096537
                     49,                  1.065,                0.96123,                 1.5188,                0.73635,                0.73217,                0.77243,                0.45254,                  1.376,                 1.4386,                 2.2732,             0.00095919,             0.00095919,             0.00095919
                     50,                 1.0691,                0.97199,                 1.4981,                0.62595,                0.73613,                0.75116,                0.45218,                 1.5289,                 1.2887,                 2.3953,               0.000953,               0.000953,               0.000953
                     51,                 1.0429,                0.91959,                 1.4849,                0.75298,                0.71283,                0.76453,                0.49122,                 1.4155,                  1.599,                 2.2618,             0.00094681,             0.00094681,             0.00094681
                     52,                 1.0593,                0.93329,                  1.496,                0.73288,                0.77063,                0.80697,                0.52648,                 1.2566,                 1.1788,                 2.0402,             0.00094062,             0.00094062,             0.00094062
                     53,                 1.0727,                0.91929,                 1.5008,                0.62945,                0.80444,                0.76596,                0.48746,                 1.2622,                 1.1579,                  2.086,             0.00093444,             0.00093444,             0.00093444
                     54,                 1.0499,                0.92238,                 1.4762,                0.81319,                0.68346,                 0.7925,                0.54817,                 1.1762,                    1.1,                 2.0552,             0.00092825,             0.00092825,             0.00092825
                     55,                 1.0197,                0.87092,                 1.4364,                0.70639,                 0.6508,                0.70515,                0.46086,                 1.2818,                  1.289,                 2.0894,             0.00092206,             0.00092206,             0.00092206
                     56,                 1.0416,                0.89783,                 1.4744,                0.85493,                0.78641,                0.87028,                 0.5379,                 1.2421,                 1.0356,                 2.0397,             0.00091588,             0.00091588,             0.00091588
                     57,                 1.0027,                0.88829,                 1.4443,                 0.9037,                0.77609,                0.86187,                 0.5788,                  1.208,                 1.0385,                 2.0109,             0.00090969,             0.00090969,             0.00090969
                     58,                0.99875,                0.82679,                 1.4183,                0.87291,                0.68322,                0.79489,                0.51268,                 1.2473,                 1.2147,                 2.0361,              0.0009035,              0.0009035,              0.0009035
                     59,                 1.0096,                0.88988,                  1.455,                0.84048,                0.80229,                 0.8395,                0.55162,                 1.3132,                 1.0375,                 2.0767,             0.00089731,             0.00089731,             0.00089731
                     60,                0.96006,                0.85921,                 1.3992,                 0.8321,                0.77417,                0.81221,                0.54546,                 1.2997,                  1.661,                 2.0743,             0.00089112,             0.00089112,             0.00089112
                     61,                0.94403,                0.82789,                 1.3821,                0.80405,                0.84295,                0.83377,                0.58384,                  1.177,                 1.1261,                  1.928,             0.00088494,             0.00088494,             0.00088494
                     62,                0.92282,                0.79584,                 1.3748,                0.93517,                 0.7909,                0.86658,                0.58824,                 1.1713,                0.96258,                 1.9308,             0.00087875,             0.00087875,             0.00087875
                     63,                0.94474,                0.81905,                 1.3828,                0.77393,                0.82701,                0.81336,                0.56444,                 1.2401,                0.91844,                 1.9918,             0.00087256,             0.00087256,             0.00087256
                     64,                0.97119,                 0.8232,                 1.4022,                 0.7173,                0.80195,                0.82088,                0.54077,                 1.2667,                0.92549,                 2.0529,             0.00086637,             0.00086637,             0.00086637
                     65,                0.97817,                0.83784,                 1.4118,                0.80302,                  0.608,                0.74339,                0.52257,                 1.1701,                 1.0487,                 1.9683,             0.00086019,             0.00086019,             0.00086019
                     66,                0.94989,                0.79853,                 1.3614,                0.80918,                0.68103,                0.74692,                0.49389,                  1.313,                 1.3283,                 2.1698,               0.000854,               0.000854,               0.000854
                     67,                0.93128,                0.78073,                 1.3482,                0.83419,                 0.8134,                0.84136,                0.57953,                 1.1841,                0.99867,                 1.9758,             0.00084781,             0.00084781,             0.00084781
                     68,                0.91891,                0.76525,                 1.3618,                0.84709,                0.78074,                0.89124,                0.62783,                 1.1037,                0.92784,                  1.899,             0.00084162,             0.00084162,             0.00084162
                     69,                0.91465,                0.74113,                 1.3495,                 0.8073,                0.80599,                0.86534,                0.58048,                 1.1105,                0.93069,                 1.8922,             0.00083544,             0.00083544,             0.00083544
                     70,                0.88913,                0.71826,                 1.3305,                0.86447,                0.78107,                0.83318,                  0.581,                 1.1213,                0.90491,                 1.8629,             0.00082925,             0.00082925,             0.00082925
                     71,                0.88256,                0.72553,                 1.3219,                0.88497,                0.75251,                0.85352,                0.61053,                 1.1148,                0.92851,                 1.8869,             0.00082306,             0.00082306,             0.00082306
                     72,                0.86213,                0.73191,                 1.3126,                0.87061,                 0.8134,                0.88634,                0.61234,                  1.136,                0.90266,                 1.8771,             0.00081688,             0.00081688,             0.00081688
                     73,                0.88113,                0.72409,                  1.329,                 0.7818,                0.80094,                0.85444,                0.59399,                  1.205,                0.88578,                 1.8825,             0.00081069,             0.00081069,             0.00081069
                     74,                0.87284,                0.71564,                 1.2868,                 0.9271,                0.78188,                0.86957,                0.63132,                 1.0727,                0.84466,                  1.839,              0.0008045,              0.0008045,              0.0008045
                     75,                 0.8914,                 0.7562,                 1.3329,                  0.918,                0.82898,                 0.8817,                0.62939,                 1.1691,                0.93736,                 1.8815,             0.00079831,             0.00079831,             0.00079831
                     76,                0.90569,                0.71868,                 1.3193,                0.79047,                0.77279,                 0.8458,                 0.6095,                 1.0305,                0.95371,                 1.8611,             0.00079213,             0.00079213,             0.00079213
                     77,                0.90903,                0.73521,                 1.3346,                0.76844,                0.77287,                0.82148,                0.60168,                 1.0156,                0.87535,                 1.8292,             0.00078594,             0.00078594,             0.00078594
                     78,                0.85895,                0.71203,                 1.2968,                0.81195,                0.76128,                0.85011,                0.62205,                  1.068,                0.87149,                 1.8305,             0.00077975,             0.00077975,             0.00077975
                     79,                0.83739,                 0.6712,                 1.2627,                0.93844,                0.84894,                0.90191,                0.62865,                 1.0142,                0.85838,                 1.7525,             0.00077356,             0.00077356,             0.00077356
                     80,                0.89957,                0.73538,                   1.33,                0.84818,                0.77715,                0.83283,                0.57528,                 1.1276,                 1.0034,                 1.8981,             0.00076738,             0.00076738,             0.00076738
                     81,                0.85843,                0.68492,                 1.2653,                0.91337,                 0.7515,                0.84116,                0.59159,                 1.1133,                0.97448,                 1.9002,             0.00076119,             0.00076119,             0.00076119
                     82,                0.83312,                 0.6891,                 1.2704,                0.96987,                0.72406,                 0.8672,                0.61376,                 1.0929,                0.87821,                 1.9274,               0.000755,               0.000755,               0.000755
                     83,                0.83359,                0.67147,                  1.262,                0.78097,                0.73203,                0.84824,                 0.6064,                  1.107,                 0.8989,                 1.8949,             0.00074881,             0.00074881,             0.00074881
                     84,                0.83835,                0.68811,                 1.2746,                0.83744,                0.83007,                0.87863,                0.65264,                0.96862,                 0.8089,                 1.7174,             0.00074263,             0.00074263,             0.00074263
                     85,                0.79328,                0.65113,                 1.2342,                  0.829,                0.89987,                0.91315,                0.68922,                0.97813,                0.78783,                  1.763,             0.00073644,             0.00073644,             0.00073644
                     86,                0.79896,                0.65771,                 1.2465,                0.89435,                0.79294,                0.89309,                0.63609,                 1.0657,                0.86435,                 1.8353,             0.00073025,             0.00073025,             0.00073025
                     87,                0.79846,                 0.6742,                 1.2382,                0.94594,                0.75941,                0.91177,                0.72581,                 0.9192,                0.79369,                 1.7182,             0.00072406,             0.00072406,             0.00072406
                     88,                0.79769,                0.68612,                 1.2299,                0.79163,                0.75534,                0.90556,                 0.6561,                0.89598,                0.91408,                 1.6635,             0.00071788,             0.00071788,             0.00071788
                     89,                  0.793,                0.65057,                 1.2566,                0.94741,                0.71629,                0.89173,                 0.6446,                0.99355,                0.85553,                 1.7263,             0.00071169,             0.00071169,             0.00071169
                     90,                0.84462,                 0.6789,                  1.267,                0.94939,                0.73954,                0.91154,                0.65139,                 1.0383,                0.83383,                 1.7171,              0.0007055,              0.0007055,              0.0007055
                     91,                0.80089,                0.64325,                 1.2382,                0.91653,                0.89135,                0.93743,                0.68938,                  1.017,                0.74749,                 1.7893,             0.00069931,             0.00069931,             0.00069931
                     92,                0.78526,                0.64358,                 1.2322,                0.90205,                0.82553,                0.90922,                0.61129,                 1.0952,                0.81251,                 1.7499,             0.00069313,             0.00069313,             0.00069313
                     93,                0.81272,                0.65402,                 1.2623,                0.85716,                0.81644,                0.83904,                0.63559,                0.97266,                0.80899,                 1.7105,             0.00068694,             0.00068694,             0.00068694
                     94,                0.77417,                0.63113,                 1.2318,                0.86317,                 0.8489,                0.88248,                0.63107,                  1.121,                0.81261,                 1.8302,             0.00068075,             0.00068075,             0.00068075
                     95,                0.76473,                0.62819,                 1.2155,                0.91519,                0.79694,                0.91793,                0.69313,                 1.0296,                0.82453,                 1.7042,             0.00067456,             0.00067456,             0.00067456
                     96,                0.76191,                0.63176,                 1.2177,                0.93623,                0.85229,                0.90308,                0.69747,                0.92727,                0.72976,                 1.6286,             0.00066838,             0.00066838,             0.00066838
                     97,                0.78607,                0.61918,                 1.2379,                0.82899,                0.77409,                0.85802,                0.63015,                 1.0835,                0.80732,                 1.8325,             0.00066219,             0.00066219,             0.00066219
                     98,                0.80773,                0.64603,                 1.2386,                0.93784,                0.87451,                0.92163,                0.67264,                 1.1061,                0.73756,                 1.7609,               0.000656,               0.000656,               0.000656
                     99,                0.77085,                0.62189,                  1.233,                0.95324,                0.85939,                 0.9254,                0.71854,                0.81031,                0.67932,                 1.5413,             0.00064981,             0.00064981,             0.00064981
                    100,                 0.7061,                0.57219,                 1.1608,                 0.8671,                0.85699,                0.88297,                0.67135,                0.91552,                0.69477,                 1.6919,             0.00064362,             0.00064362,             0.00064362
                    101,                 0.7449,                0.60589,                  1.202,                0.93514,                0.88864,                0.94822,                0.72477,                0.98527,                0.68222,                 1.7469,             0.00063744,             0.00063744,             0.00063744
                    102,                0.71531,                0.56158,                 1.1648,                0.95167,                0.92343,                0.95108,                0.72812,                0.93768,                0.65293,                 1.7147,             0.00063125,             0.00063125,             0.00063125
                    103,                0.74564,                 0.6047,                 1.1879,                0.94871,                0.84565,                0.91373,                0.72191,                0.90143,                0.67913,                 1.7002,             0.00062506,             0.00062506,             0.00062506
                    104,                0.71394,                0.59197,                 1.1718,                0.94444,                0.86056,                0.92198,                0.71987,                0.96071,                0.67373,                 1.6836,             0.00061887,             0.00061887,             0.00061887
                    105,                0.70747,                0.57213,                 1.1804,                0.86279,                0.86075,                0.93641,                0.69933,                0.94167,                0.75602,                 1.6269,             0.00061269,             0.00061269,             0.00061269
                    106,                0.70574,                0.56216,                 1.1807,                0.92779,                0.86121,                0.90008,                0.69555,                0.88983,                0.74025,                 1.5821,              0.0006065,              0.0006065,              0.0006065
                    107,                0.74216,                0.58469,                 1.1897,                0.91409,                0.79856,                0.88477,                0.69899,                0.89773,                0.78336,                 1.5802,             0.00060031,             0.00060031,             0.00060031
                    108,                0.73525,                0.59656,                 1.1884,                0.95858,                0.84544,                0.91304,                0.66845,                 1.0549,                0.74712,                 1.8524,             0.00059413,             0.00059413,             0.00059413
                    109,                0.72064,                 0.5887,                 1.1811,                0.93785,                0.82159,                0.88643,                0.66665,                 0.9053,                0.71645,                 1.5583,             0.00058794,             0.00058794,             0.00058794
                    110,                 0.7179,                0.58429,                  1.166,                0.91729,                0.81793,                0.89434,                0.70859,                 0.8891,                0.74682,                 1.5607,             0.00058175,             0.00058175,             0.00058175
                    111,                0.70992,                0.56252,                 1.1577,                0.93073,                0.79056,                 0.9102,                0.73782,                0.87553,                0.75479,                 1.5811,             0.00057556,             0.00057556,             0.00057556
                    112,                0.75209,                 0.5889,                 1.1985,                0.92657,                0.82319,                0.88952,                0.71849,                0.83359,                0.71684,                 1.5419,             0.00056938,             0.00056938,             0.00056938
                    113,                0.73554,                0.57187,                 1.1796,                0.91613,                0.87036,                 0.9026,                  0.727,                0.83147,                0.67129,                 1.5488,             0.00056319,             0.00056319,             0.00056319
                    114,                0.71292,                0.56091,                 1.1785,                0.91765,                0.85722,                0.93775,                0.75469,                0.85692,                0.66789,                 1.5795,               0.000557,               0.000557,               0.000557
                    115,                0.71732,                0.55776,                 1.1832,                0.97222,                0.83562,                0.94449,                0.78909,                0.79458,                0.63561,                 1.5265,             0.00055081,             0.00055081,             0.00055081
                    116,                0.73867,                 0.5631,                   1.17,                0.94651,                 0.8621,                0.93573,                0.76601,                0.79566,                0.63421,                 1.4923,             0.00054463,             0.00054463,             0.00054463
                    117,                0.69467,                0.54358,                 1.1633,                 0.9407,                0.87221,                0.94506,                0.77059,                0.85579,                 0.6519,                 1.5623,             0.00053844,             0.00053844,             0.00053844
                    118,                0.71416,                0.53282,                 1.1528,                0.93147,                 0.8373,                0.90051,                0.70207,                0.80908,                0.67247,                 1.4934,             0.00053225,             0.00053225,             0.00053225
                    119,                0.74042,                0.55206,                 1.1769,                0.93615,                0.84679,                0.92701,                0.74747,                0.85748,                0.70899,                 1.5603,             0.00052606,             0.00052606,             0.00052606
                    120,                0.70432,                0.54186,                  1.156,                0.84567,                 0.7931,                 0.8752,                0.69235,                0.80294,                0.76862,                  1.547,             0.00051988,             0.00051988,             0.00051988
                    121,                0.71404,                0.55526,                 1.1945,                0.91853,                0.85903,                0.94438,                0.75787,                0.83176,                 0.7077,                 1.5764,             0.00051369,             0.00051369,             0.00051369
                    122,                0.68442,                0.54475,                 1.1576,                0.93068,                0.88925,                0.94243,                0.78111,                 0.7565,                0.63527,                 1.4894,              0.0005075,              0.0005075,              0.0005075
                    123,                0.67257,                0.54349,                 1.1356,                0.92135,                0.83866,                 0.9204,                0.70949,                0.87008,                0.69301,                 1.5885,             0.00050131,             0.00050131,             0.00050131
