                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     37,                0.46937,                0.31648,                0.92359,                0.98168,                0.94914,                0.96914,                0.86857,                0.53251,                 0.3329,                0.93008,               0.006535,               0.006535,               0.006535
                     38,                  0.471,                0.32038,                0.91865,                0.95895,                0.94087,                0.96326,                 0.8594,                0.55241,                0.37175,                0.94948,               0.006436,               0.006436,               0.006436
                     39,                0.46485,                0.32237,                0.92694,                0.98267,                 0.9335,                0.96737,                0.86413,                0.55637,                0.35046,                0.95113,               0.006337,               0.006337,               0.006337
                     40,                0.46301,                0.31871,                0.92248,                0.97186,                0.94547,                0.96593,                0.86408,                 0.5541,                0.36968,                 0.9515,               0.006238,               0.006238,               0.006238
                     41,                0.46038,                  0.316,                 0.9216,                0.97108,                0.92445,                  0.966,                0.86632,                0.55156,                0.34693,                0.94638,               0.006139,               0.006139,               0.006139
                     42,                0.45987,                0.31057,                0.91985,                0.95368,                0.94877,                 0.9647,                0.86431,                0.55643,                0.34284,                0.95192,                0.00604,                0.00604,                0.00604
                     43,                0.46281,                0.30848,                0.91871,                0.99039,                 0.9557,                0.97624,                0.87333,                0.53421,                0.33675,                0.93331,               0.005941,               0.005941,               0.005941
                     44,                0.46403,                0.31144,                0.92049,                0.96245,                0.95079,                0.96389,                0.86725,                0.54294,                0.33849,                0.93961,               0.005842,               0.005842,               0.005842
                     45,                0.46298,                0.31678,                0.92133,                0.97448,                0.93141,                0.96569,                0.86788,                0.55149,                0.34959,                0.94583,               0.005743,               0.005743,               0.005743
                     46,                 0.4519,                0.31232,                0.92164,                0.99199,                0.94986,                0.97329,                0.87866,                0.52906,                  0.348,                0.92309,               0.005644,               0.005644,               0.005644
                     47,                0.45986,                0.31002,                0.92301,                0.97667,                0.94816,                0.96761,                0.87116,                0.53885,                0.34214,                0.93638,               0.005545,               0.005545,               0.005545
                     48,                0.44284,                0.29971,                0.91583,                0.98779,                0.94028,                 0.9721,                0.87133,                0.54682,                0.35363,                0.93794,               0.005446,               0.005446,               0.005446
                     49,                0.44641,                0.31064,                0.91985,                 0.9804,                 0.9586,                0.97301,                0.87538,                0.53245,                0.35139,                 0.9268,               0.005347,               0.005347,               0.005347
                     50,                0.44863,                0.30764,                0.91722,                0.97757,                0.94454,                0.97017,                0.87538,                0.53657,                0.33384,                0.93428,               0.005248,               0.005248,               0.005248
                     51,                0.44789,                0.30146,                0.92009,                0.97869,                0.94433,                0.97287,                0.87244,                0.54382,                 0.3375,                0.93488,               0.005149,               0.005149,               0.005149
                     52,                0.44575,                 0.3033,                0.91198,                0.95534,                0.95367,                 0.9683,                 0.8726,                0.54109,                0.32946,                0.94079,                0.00505,                0.00505,                0.00505
                     53,                0.44904,                0.30425,                0.91743,                0.98157,                 0.9449,                0.97201,                 0.8717,                0.53905,                0.33282,                0.93487,               0.004951,               0.004951,               0.004951
                     54,                0.43969,                0.30249,                0.91193,                0.97273,                0.93012,                  0.968,                0.87141,                0.54056,                0.33695,                0.94102,               0.004852,               0.004852,               0.004852
                     55,                0.44415,                 0.3054,                0.91464,                0.97173,                0.96215,                0.97233,                0.86625,                0.54003,                0.34059,                0.93258,               0.004753,               0.004753,               0.004753
                     56,                0.44763,                0.30157,                 0.9177,                0.98626,                0.93494,                0.97025,                0.87275,                0.53488,                0.33118,                0.93344,               0.004654,               0.004654,               0.004654
                     57,                0.44464,                0.30125,                0.91831,                0.96488,                0.93601,                0.96805,                0.86963,                0.54909,                0.33588,                0.95301,               0.004555,               0.004555,               0.004555
                     58,                0.44023,                 0.2987,                0.91611,                0.97284,                0.94101,                0.96967,                0.87148,                 0.5408,                0.33124,                0.93879,               0.004456,               0.004456,               0.004456
                     59,                0.43144,                0.29656,                0.90891,                0.97479,                0.93694,                0.96868,                0.87751,                0.52466,                0.33084,                0.93254,               0.004357,               0.004357,               0.004357
                     60,                0.43312,                0.29664,                0.91498,                0.96846,                0.94812,                0.96754,                0.87588,                0.53425,                 0.3491,                0.93464,               0.004258,               0.004258,               0.004258
                     61,                0.43416,                0.28954,                0.91379,                0.97881,                0.92368,                0.96903,                0.86773,                0.53532,                0.35367,                 0.9331,               0.004159,               0.004159,               0.004159
                     62,                0.43562,                 0.2942,                0.91191,                0.96964,                0.94565,                0.97057,                0.87486,                0.52933,                0.33225,                0.93096,                0.00406,                0.00406,                0.00406
                     63,                0.42969,                0.29022,                0.91149,                0.96752,                0.94639,                0.97007,                0.87016,                0.54101,                0.33012,                0.93925,               0.003961,               0.003961,               0.003961
                     64,                0.43274,                 0.2914,                0.91564,                0.96529,                0.94902,                 0.9711,                0.87423,                0.53623,                 0.3265,                0.93518,               0.003862,               0.003862,               0.003862
                     65,                0.42117,                0.28657,                0.90387,                0.96135,                0.94102,                0.96602,                0.86831,                0.53983,                0.33259,                0.94297,               0.003763,               0.003763,               0.003763
                     66,                0.43039,                0.29188,                 0.9114,                0.98355,                0.93558,                0.96972,                0.87156,                0.52989,                0.32587,                0.93166,               0.003664,               0.003664,               0.003664
                     67,                0.42001,                0.28277,                0.90685,                0.98062,                0.94817,                0.96934,                0.87557,                0.52637,                0.31912,                0.92772,               0.003565,               0.003565,               0.003565
                     68,                0.42029,                0.28737,                0.90181,                 0.9848,                0.94791,                 0.9723,                0.87855,                0.52584,                0.31855,                0.92602,               0.003466,               0.003466,               0.003466
                     69,                0.42091,                0.28645,                0.90526,                0.99152,                0.95907,                0.97742,                0.88053,                0.51258,                 0.3154,                 0.9095,               0.003367,               0.003367,               0.003367
                     70,                0.42326,                0.28368,                0.91042,                0.96087,                0.94688,                0.97156,                0.87687,                0.53165,                0.32101,                0.93133,               0.003268,               0.003268,               0.003268
                     71,                0.42294,                0.28482,                0.90714,                0.97004,                0.94455,                0.96752,                0.87588,                0.52764,                0.32118,                0.93006,               0.003169,               0.003169,               0.003169
                     72,                0.41149,                0.27639,                0.90329,                0.98579,                0.93962,                0.97165,                0.87353,                0.53162,                0.32021,                0.93014,                0.00307,                0.00307,                0.00307
                     73,                0.40766,                 0.2749,                0.89757,                0.97223,                0.94943,                0.96994,                0.87709,                 0.5264,                0.31761,                0.92736,               0.002971,               0.002971,               0.002971
                     74,                0.41533,                 0.2767,                0.90654,                0.97073,                0.93738,                0.96876,                0.87508,                0.53383,                0.32672,                 0.9309,               0.002872,               0.002872,               0.002872
                     75,                0.41813,                0.27569,                0.91171,                0.95958,                0.95668,                 0.9711,                0.87592,                0.52798,                0.31652,                0.93161,               0.002773,               0.002773,               0.002773
                     76,                0.42067,                0.27866,                0.90638,                0.98289,                0.94332,                0.97107,                0.87759,                0.52557,                0.31627,                0.92852,               0.002674,               0.002674,               0.002674
                     77,                0.41767,                0.27498,                0.90419,                0.98703,                0.94707,                0.97419,                0.87514,                0.52496,                0.31143,                 0.9238,               0.002575,               0.002575,               0.002575
                     78,                0.41391,                0.27327,                0.90023,                0.98387,                0.94191,                0.97268,                0.87446,                0.52591,                0.31571,                0.92778,               0.002476,               0.002476,               0.002476
                     79,                0.40012,                0.26656,                 0.8998,                0.97228,                0.94321,                0.97133,                0.87652,                0.53424,                0.31611,                0.93297,               0.002377,               0.002377,               0.002377
                     80,                0.40832,                0.26654,                0.90179,                0.97459,                0.95209,                0.97138,                0.87765,                0.52353,                0.30889,                0.92726,               0.002278,               0.002278,               0.002278
                     81,                0.40668,                0.26742,                0.89831,                0.98647,                 0.9362,                0.97099,                0.87694,                0.53191,                0.31464,                0.93074,               0.002179,               0.002179,               0.002179
                     82,                0.41751,                0.27381,                0.90603,                0.97619,                0.95052,                0.97165,                0.87878,                0.52502,                0.30807,                0.92506,                0.00208,                0.00208,                0.00208
                     83,                0.40069,                0.26526,                0.89646,                0.98664,                0.93799,                0.97346,                0.87726,                0.52229,                0.31326,                0.92253,               0.001981,               0.001981,               0.001981
                     84,                0.39917,                0.26113,                0.89735,                0.98296,                0.96029,                0.97349,                0.87658,                0.52703,                0.30924,                0.92234,               0.001882,               0.001882,               0.001882
                     85,                0.39784,                0.26026,                0.89395,                0.98073,                0.93452,                0.96846,                0.87546,                0.53413,                0.31814,                0.93349,               0.001783,               0.001783,               0.001783
                     86,                0.39748,                0.25982,                0.89616,                0.98639,                0.94206,                0.96998,                0.87508,                0.52877,                 0.3136,                0.92667,               0.001684,               0.001684,               0.001684
                     87,                0.40084,                0.26283,                0.89909,                0.97303,                0.94361,                0.96798,                0.87548,                0.52643,                0.31347,                0.93089,               0.001585,               0.001585,               0.001585
                     88,                0.40049,                0.25934,                0.90023,                0.98188,                0.93428,                0.96824,                0.87747,                0.52922,                0.31821,                0.93434,               0.001486,               0.001486,               0.001486
                     89,                0.39146,                0.25509,                0.89423,                 0.9793,                0.93589,                0.96858,                 0.8754,                0.53263,                0.31808,                0.93537,               0.001387,               0.001387,               0.001387
                     90,                 0.3903,                0.25297,                 0.8929,                0.97921,                0.93549,                0.96755,                0.87491,                0.53626,                0.31942,                0.93808,               0.001288,               0.001288,               0.001288
                     91,                0.35624,                 0.2285,                0.85858,                0.98661,                0.94949,                0.96685,                0.87025,                0.52979,                0.31504,                0.93303,               0.001189,               0.001189,               0.001189
                     92,                0.35546,                0.22718,                0.86025,                0.98784,                0.95164,                0.96888,                 0.8726,                0.53325,                0.30858,                0.93604,                0.00109,                0.00109,                0.00109
                     93,                0.35295,                0.22448,                0.85837,                0.98597,                0.95739,                0.96875,                0.86996,                  0.532,                0.30647,                0.93497,               0.000991,               0.000991,               0.000991
                     94,                 0.3502,                0.22221,                0.85588,                0.98532,                0.95228,                0.96883,                0.87402,                0.52758,                0.30298,                0.93133,               0.000892,               0.000892,               0.000892
                     95,                0.35056,                0.22212,                0.85628,                0.98645,                0.95545,                0.96983,                0.87414,                0.53427,                0.31066,                 0.9333,               0.000793,               0.000793,               0.000793
                     96,                0.34833,                0.22242,                0.85632,                0.98061,                0.95274,                0.96998,                0.87566,                0.52887,                0.31239,                0.93226,               0.000694,               0.000694,               0.000694
                     97,                0.35516,                0.22267,                0.85734,                 0.9854,                 0.9553,                0.97033,                0.87161,                0.53201,                0.31056,                0.93226,               0.000595,               0.000595,               0.000595
                     98,                0.34754,                0.22162,                0.85751,                0.98643,                0.94772,                0.96959,                0.87551,                0.52978,                0.30885,                0.93369,               0.000496,               0.000496,               0.000496
                     99,                0.34884,                0.22251,                0.86005,                0.98488,                0.94838,                  0.971,                0.87779,                0.52715,                0.30639,                0.93253,               0.000397,               0.000397,               0.000397
                    100,                0.34751,                0.21946,                0.85474,                0.98529,                0.95753,                0.97131,                 0.8744,                0.52908,                0.30609,                0.93165,               0.000298,               0.000298,               0.000298
