                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     25,                 0.7823,                0.54779,                 1.1837,                0.83219,                0.89766,                0.92506,                0.71371,                 0.8247,                0.87195,                 1.1959,                0.07723,                0.07723,                0.07723
                     26,                 0.7774,                0.52029,                 1.1802,                0.92003,                0.86397,                0.88321,                0.71973,                 0.8073,                0.74223,                 1.2324,                0.07624,                0.07624,                0.07624
                     27,                0.76251,                0.51842,                 1.1648,                 0.8881,                0.84279,                0.89337,                0.73095,                0.76095,                0.69295,                 1.1865,                0.07525,                0.07525,                0.07525
                     28,                0.76246,                0.51371,                 1.1678,                0.91406,                0.86426,                0.88086,                0.70777,                0.86366,                 0.5882,                 1.2506,                0.07426,                0.07426,                0.07426
                     29,                0.76361,                0.52951,                 1.1721,                0.94802,                0.92906,                0.96163,                0.78563,                0.71834,                0.54178,                 1.1137,                0.07327,                0.07327,                0.07327
                     30,                0.74503,                0.51351,                 1.1641,                0.93318,                0.88587,                0.91456,                0.75196,                0.73925,                0.68792,                  1.147,                0.07228,                0.07228,                0.07228
                     31,                0.74501,                0.50595,                 1.1516,                0.90388,                0.83743,                0.89468,                0.62926,                  1.068,                0.82723,                 1.4095,                0.07129,                0.07129,                0.07129
                     32,                0.74142,                0.50072,                 1.1542,                0.96443,                0.97209,                0.97476,                0.80644,                0.68295,                0.50667,                 1.1149,                 0.0703,                 0.0703,                 0.0703
                     33,                0.72485,                0.48734,                 1.1372,                0.93805,                0.85746,                0.88962,                0.72952,                0.82774,                0.65446,                 1.2515,                0.06931,                0.06931,                0.06931
                     34,                0.73524,                0.49682,                 1.1463,                0.92036,                0.88445,                0.89413,                0.72583,                0.74174,                0.67368,                 1.1492,                0.06832,                0.06832,                0.06832
                     35,                0.69954,                0.47184,                   1.13,                0.95117,                0.93522,                 0.9533,                0.80517,                0.67089,                0.47118,                 1.0928,                0.06733,                0.06733,                0.06733
                     36,                  0.733,                0.49744,                 1.1475,                0.89396,                0.92518,                0.94226,                0.74205,                0.75768,                0.63734,                 1.1391,                0.06634,                0.06634,                0.06634
                     37,                 0.7344,                0.48942,                  1.154,                0.81782,                0.86854,                0.89191,                0.71301,                0.80564,                0.69478,                 1.2164,                0.06535,                0.06535,                0.06535
                     38,                0.70846,                0.47253,                 1.1301,                0.83633,                0.86118,                0.86183,                0.68422,                0.80273,                0.68952,                 1.2106,                0.06436,                0.06436,                0.06436
                     39,                0.70878,                0.46857,                 1.1351,                0.96051,                0.94213,                0.95113,                0.78219,                 0.7164,                0.49133,                 1.1112,                0.06337,                0.06337,                0.06337
                     40,                0.69038,                0.45707,                 1.1165,                0.87982,                0.86378,                0.91603,                0.76282,                0.69374,                0.55752,                 1.0952,                0.06238,                0.06238,                0.06238
                     41,                0.71098,                0.47264,                  1.127,                0.91735,                0.93917,                0.96074,                0.79339,                0.67882,                0.54479,                 1.1067,                0.06139,                0.06139,                0.06139
                     42,                0.70415,                0.45847,                 1.1208,                0.91922,                0.86356,                0.90734,                0.74054,                0.81486,                0.54103,                 1.2223,                 0.0604,                 0.0604,                 0.0604
                     43,                 0.6929,                 0.4632,                 1.1202,                0.95919,                0.96579,                0.97464,                0.83809,                0.61041,                0.42449,                 1.0459,                0.05941,                0.05941,                0.05941
                     44,                 0.6899,                0.45504,                 1.1156,                0.92552,                0.86888,                0.90946,                0.74691,                0.75866,                0.55644,                 1.1608,                0.05842,                0.05842,                0.05842
                     45,                 0.7072,                0.46424,                 1.1315,                0.92119,                0.92895,                0.93704,                0.77987,                0.73239,                0.47659,                 1.1383,                0.05743,                0.05743,                0.05743
                     46,                0.68233,                0.44658,                 1.1169,                0.93276,                0.89828,                0.95293,                0.79959,                0.68287,                0.52513,                 1.1032,                0.05644,                0.05644,                0.05644
                     47,                0.68322,                0.44944,                 1.1188,                0.94099,                0.95964,                0.96309,                0.75991,                0.78134,                0.52498,                 1.2188,                0.05545,                0.05545,                0.05545
                     48,                 0.6701,                0.43875,                 1.1067,                0.98181,                0.95069,                0.97083,                0.79937,                0.68092,                0.43796,                 1.0774,                0.05446,                0.05446,                0.05446
                     49,                0.65914,                0.43772,                 1.1076,                0.95008,                0.92519,                0.95248,                0.82846,                0.61828,                0.45182,                 1.0436,                0.05347,                0.05347,                0.05347
                     50,                0.65808,                0.42853,                 1.0975,                0.98066,                0.93084,                0.97604,                0.82477,                0.64527,                0.44205,                 1.0745,                0.05248,                0.05248,                0.05248
                     51,                0.66976,                 0.4412,                  1.107,                0.95817,                0.88985,                0.94848,                0.80173,                0.66687,                0.48927,                 1.0845,                0.05149,                0.05149,                0.05149
                     52,                0.65976,                0.42777,                   1.09,                 0.8965,                0.93792,                0.94851,                 0.8046,                0.66458,                0.49326,                 1.0663,                 0.0505,                 0.0505,                 0.0505
                     53,                0.67098,                0.42965,                 1.0975,                0.92163,                0.88366,                0.88922,                0.73462,                0.76258,                0.48449,                 1.1473,                0.04951,                0.04951,                0.04951
                     54,                0.65325,                0.41729,                  1.089,                0.91397,                0.88202,                0.91488,                0.76825,                0.70274,                0.46784,                 1.1547,                0.04852,                0.04852,                0.04852
                     55,                0.66603,                0.42645,                 1.0962,                0.95293,                 0.9438,                0.95883,                0.79485,                0.66181,                0.44592,                 1.0712,                0.04753,                0.04753,                0.04753
                     56,                0.66935,                0.42657,                  1.099,                0.89812,                0.88493,                0.91862,                0.75875,                0.72279,                0.55977,                 1.1317,                0.04654,                0.04654,                0.04654
                     57,                0.67708,                 0.4296,                 1.1077,                0.89602,                0.84775,                0.85967,                0.67847,                0.81145,                0.69568,                 1.2133,                0.04555,                0.04555,                0.04555
                     58,                0.64887,                0.42584,                 1.0918,                0.92489,                0.94606,                 0.9619,                0.80631,                0.67066,                0.45993,                 1.0742,                0.04456,                0.04456,                0.04456
                     59,                0.64237,                0.42212,                  1.079,                0.78662,                0.84915,                0.84458,                0.70805,                 0.7508,                0.63598,                 1.1529,                0.04357,                0.04357,                0.04357
                     60,                0.63781,                0.41024,                  1.088,                0.94713,                0.91282,                0.93168,                0.78975,                0.67509,                0.45714,                 1.1077,                0.04258,                0.04258,                0.04258
                     61,                0.63756,                0.40498,                 1.0758,                0.96054,                0.92491,                0.97543,                0.81684,                0.63632,                0.41954,                 1.0559,                0.04159,                0.04159,                0.04159
                     62,                0.64932,                0.40985,                 1.0849,                0.87991,                0.83962,                 0.8634,                0.71287,                0.76555,                0.54893,                 1.1644,                 0.0406,                 0.0406,                 0.0406
                     63,                0.63234,                 0.4029,                 1.0794,                 0.9399,                0.91661,                0.95531,                0.80378,                0.66891,                 0.4237,                 1.0724,                0.03961,                0.03961,                0.03961
