                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     29,                0.75584,                0.52271,                 1.1497,                0.86731,                0.85052,                0.86789,                0.70609,                0.79973,                0.67795,                 1.1865,                0.07327,                0.07327,                0.07327
                     30,                0.74254,                0.51776,                 1.1506,                 0.8965,                0.91567,                0.91344,                0.73947,                0.78216,                0.62136,                 1.1793,                0.07228,                0.07228,                0.07228
                     31,                0.74582,                0.52838,                 1.1414,                0.91865,                0.88379,                0.91836,                0.74313,                0.78951,                0.58016,                   1.17,                0.07129,                0.07129,                0.07129
                     32,                0.74797,                 0.5202,                 1.1421,                0.95009,                0.92168,                0.95164,                0.77973,                0.73207,                0.55674,                 1.1015,                 0.0703,                 0.0703,                 0.0703
                     33,                0.73152,                0.50347,                 1.1301,                0.86967,                0.88409,                 0.9111,                0.71191,                0.90167,                0.56157,                 1.2134,                0.06931,                0.06931,                0.06931
                     34,                0.74433,                0.51481,                 1.1365,                0.94417,                0.90496,                0.95465,                0.78312,                0.71297,                0.56206,                 1.0936,                0.06832,                0.06832,                0.06832
                     35,                0.70479,                0.47779,                 1.1167,                0.96929,                0.95933,                0.97231,                0.81758,                 0.6585,                0.48022,                 1.0586,                0.06733,                0.06733,                0.06733
                     36,                0.73319,                0.50238,                 1.1352,                0.94938,                0.95702,                0.97521,                0.81654,                0.68863,                0.49035,                 1.0899,                0.06634,                0.06634,                0.06634
                     37,                0.72692,                0.48037,                 1.1271,                0.92699,                  0.862,                0.93139,                 0.7643,                0.77347,                0.62202,                 1.1484,                0.06535,                0.06535,                0.06535
                     38,                0.75942,                 0.5691,                 1.1484,                0.88834,                0.88086,                0.87866,                 0.7241,                0.76506,                0.62881,                 1.1778,                0.06436,                0.06436,                0.06436
                     39,                0.74451,                0.49932,                 1.1488,                0.92038,                0.93432,                0.94123,                 0.7568,                0.73362,                0.54727,                  1.125,                0.06337,                0.06337,                0.06337
                     40,                0.73278,                0.48748,                 1.1333,                0.91078,                0.89511,                 0.9214,                0.74192,                0.76252,                  0.662,                 1.1381,                0.06238,                0.06238,                0.06238
                     41,                0.73326,                0.50343,                 1.1264,                0.92717,                0.95002,                0.96865,                0.80895,                0.68269,                0.48545,                 1.0882,                0.06139,                0.06139,                0.06139
                     42,                0.70673,                0.47063,                  1.115,                0.94014,                0.88278,                0.95686,                0.79816,                0.68977,                0.57316,                 1.0764,                 0.0604,                 0.0604,                 0.0604
                     43,                0.70749,                0.47194,                 1.1118,                0.95369,                0.94818,                0.96803,                0.82263,                0.64486,                0.44759,                 1.0501,                0.05941,                0.05941,                0.05941
                     44,                0.69479,                0.47427,                 1.1038,                0.92968,                0.87859,                0.95135,                0.77045,                0.73579,                0.53229,                  1.153,                0.05842,                0.05842,                0.05842
                     45,                0.72383,                0.49364,                 1.1275,                0.91313,                0.85868,                 0.9246,                0.75288,                0.74854,                 0.6031,                 1.1332,                0.05743,                0.05743,                0.05743
                     46,                0.71368,                0.47895,                 1.1195,                0.93919,                0.96345,                 0.9693,                0.80093,                0.71986,                0.51518,                 1.1228,                0.05644,                0.05644,                0.05644
                     47,                0.74101,                 0.4864,                 1.1363,                0.91235,                0.89688,                0.93743,                 0.7676,                0.75868,                0.59797,                 1.1217,                0.05545,                0.05545,                0.05545
                     48,                0.68889,                0.45745,                 1.1009,                0.96148,                0.90716,                 0.9526,                0.80311,                0.67041,                0.46326,                 1.0695,                0.05446,                0.05446,                0.05446
                     49,                0.70505,                0.46626,                 1.1159,                0.90941,                0.81913,                0.88603,                 0.7219,                0.82203,                0.52773,                 1.2162,                0.05347,                0.05347,                0.05347
                     50,                0.70542,                0.47099,                 1.1104,                0.94938,                0.94939,                0.95863,                0.81385,                0.66416,                0.46877,                 1.0783,                0.05248,                0.05248,                0.05248
                     51,                0.67923,                0.45966,                 1.1068,                0.89649,                0.86469,                 0.8965,                0.76379,                0.72734,                0.56324,                 1.1331,                0.05149,                0.05149,                0.05149
                     52,                0.67955,                0.45339,                 1.0899,                0.95057,                0.88542,                0.94595,                 0.7908,                 0.7226,                0.50694,                 1.1062,                 0.0505,                 0.0505,                 0.0505
                     53,                0.70328,                   0.46,                 1.1075,                0.95668,                0.86256,                0.94167,                0.76721,                0.73542,                0.55454,                 1.1227,                0.04951,                0.04951,                0.04951
                     54,                0.67294,                 0.4475,                 1.0924,                0.86449,                0.83661,                0.87635,                0.71946,                0.83929,                0.67925,                 1.2527,                0.04852,                0.04852,                0.04852
                     55,                0.67736,                0.46467,                 1.0974,                 0.9219,                0.88534,                0.92642,                0.77428,                0.71667,                0.52745,                 1.1046,                0.04753,                0.04753,                0.04753
                     56,                0.68343,                0.45964,                  1.099,                0.91558,                0.88876,                0.93996,                 0.7913,                0.70486,                0.52601,                 1.1077,                0.04654,                0.04654,                0.04654
                     57,                0.67169,                0.44174,                 1.0969,                0.94979,                0.94206,                0.97213,                0.83304,                 0.6263,                0.44283,                 1.0306,                0.04555,                0.04555,                0.04555
                     58,                0.65678,                0.43615,                 1.0854,                 0.9592,                0.91597,                0.96313,                0.82314,                0.65907,                0.45146,                 1.0512,                0.04456,                0.04456,                0.04456
                     59,                0.65685,                0.42644,                 1.0753,                0.96366,                0.92274,                0.96486,                0.82242,                0.61303,                0.43938,                 1.0196,                0.04357,                0.04357,                0.04357
                     60,                 0.6759,                0.43826,                 1.0951,                0.95322,                 0.8878,                0.94799,                 0.8037,                0.67825,                  0.509,                 1.0703,                0.04258,                0.04258,                0.04258
                     61,                 0.6741,                0.43832,                 1.0908,                0.95084,                0.94025,                0.96164,                0.82594,                0.63041,                0.42065,                 1.0293,                0.04159,                0.04159,                0.04159
                     62,                0.67548,                0.43595,                 1.0874,                0.97766,                0.96755,                0.97359,                0.83842,                0.60424,                 0.4317,                 1.0126,                 0.0406,                 0.0406,                 0.0406
                     63,                0.65196,                0.42585,                 1.0803,                0.91194,                0.86304,                0.87625,                0.72932,                0.76292,                0.52005,                 1.1673,                0.03961,                0.03961,                0.03961
                     64,                0.65295,                0.43016,                 1.0859,                0.86192,                0.89092,                0.90268,                0.77387,                0.70782,                0.47547,                 1.1204,                0.03862,                0.03862,                0.03862
                     65,                0.63927,                0.41263,                 1.0691,                0.94668,                 0.9024,                0.95847,                 0.8051,                0.67608,                0.46358,                 1.0683,                0.03763,                0.03763,                0.03763
                     66,                0.64895,                0.42327,                 1.0734,                0.93455,                0.93185,                0.92587,                0.79009,                0.63471,                0.44262,                 1.0353,                0.03664,                0.03664,                0.03664
                     67,                  0.632,                0.40626,                 1.0652,                0.91302,                0.87008,                0.93044,                0.77971,                0.72704,                0.51472,                 1.1273,                0.03565,                0.03565,                0.03565
                     68,                0.63064,                0.41338,                 1.0571,                0.94211,                0.89512,                0.93881,                0.80345,                0.66876,                0.48142,                 1.0628,                0.03466,                0.03466,                0.03466
                     69,                0.63766,                0.42092,                 1.0709,                0.93605,                0.85476,                0.91035,                0.77526,                0.69818,                0.50994,                 1.1034,                0.03367,                0.03367,                0.03367
                     70,                0.62832,                0.40527,                  1.064,                0.89481,                0.90712,                0.93479,                0.79925,                0.66348,                0.48971,                 1.0722,                0.03268,                0.03268,                0.03268
                     71,                0.62694,                0.41354,                 1.0639,                0.96576,                0.84961,                0.91311,                0.77438,                 0.7383,                0.46228,                 1.1161,                0.03169,                0.03169,                0.03169
                     72,                0.61558,                 0.3999,                 1.0541,                0.90524,                0.91579,                0.90999,                0.76775,                0.65226,                0.45677,                  1.043,                 0.0307,                 0.0307,                 0.0307
                     73,                0.59468,                0.38599,                 1.0352,                0.96967,                0.90868,                 0.9567,                 0.8318,                 0.6366,                0.41726,                 1.0339,                0.02971,                0.02971,                0.02971
                     74,                0.61852,                0.39158,                 1.0531,                0.96794,                0.92704,                0.96038,                0.82598,                0.61918,                0.39953,                 1.0194,                0.02872,                0.02872,                0.02872
                     75,                0.61497,                0.40153,                  1.062,                0.93393,                0.91076,                0.95266,                0.81405,                0.67002,                 0.4341,                 1.0538,                0.02773,                0.02773,                0.02773
                     76,                0.62244,                0.39666,                 1.0597,                0.97132,                0.94631,                  0.972,                0.83981,                0.59548,                0.38184,                 1.0177,                0.02674,                0.02674,                0.02674
                     77,                 0.6115,                0.39182,                 1.0561,                0.97667,                0.95933,                0.97208,                0.84388,                0.57827,                0.35646,                0.99468,                0.02575,                0.02575,                0.02575
                     78,                0.60975,                0.38989,                 1.0515,                0.90208,                0.86434,                0.89848,                0.77482,                0.72202,                0.45966,                 1.1433,                0.02476,                0.02476,                0.02476
                     79,                0.58165,                0.37265,                 1.0405,                0.93465,                0.92109,                0.93565,                 0.8172,                 0.6305,                0.40885,                 1.0382,                0.02377,                0.02377,                0.02377
                     80,                0.58396,                0.36917,                 1.0431,                0.96487,                0.89083,                0.93985,                0.80606,                0.64872,                0.46123,                 1.0545,                0.02278,                0.02278,                0.02278
                     81,                0.59127,                0.37038,                 1.0446,                0.94582,                0.88515,                0.91349,                0.79331,                 0.6543,                0.42797,                 1.0732,                0.02179,                0.02179,                0.02179
                     82,                0.60582,                0.38564,                  1.052,                0.98631,                0.94173,                0.97793,                0.83702,                 0.6198,                0.36764,                 1.0089,                 0.0208,                 0.0208,                 0.0208
                     83,                 0.5815,                0.36865,                 1.0299,                0.96424,                0.94559,                0.95919,                0.83001,                0.60695,                0.38496,                 1.0001,                0.01981,                0.01981,                0.01981
                     84,                0.56847,                0.36253,                 1.0251,                0.98294,                0.95708,                0.97694,                0.85999,                0.57905,                0.35258,                0.99401,                0.01882,                0.01882,                0.01882
                     85,                0.57303,                0.35814,                 1.0276,                0.94294,                0.94553,                  0.955,                 0.8392,                0.58495,                0.36121,                0.99592,                0.01783,                0.01783,                0.01783
                     86,                0.56898,                 0.3607,                 1.0234,                 0.9521,                 0.9276,                 0.9621,                0.85086,                0.57228,                0.38688,                0.99199,                0.01684,                0.01684,                0.01684
                     87,                0.56998,                0.36071,                 1.0234,                0.91448,                0.91413,                0.91957,                0.81391,                0.62443,                0.38545,                 1.0432,                0.01585,                0.01585,                0.01585
                     88,                0.56721,                0.35779,                 1.0258,                0.89048,                0.87671,                0.87786,                0.77496,                0.66923,                0.41474,                 1.0943,                0.01486,                0.01486,                0.01486
                     89,                0.55293,                0.35397,                 1.0177,                0.86353,                0.88862,                0.90828,                0.79373,                0.69348,                0.45731,                  1.111,                0.01387,                0.01387,                0.01387
                     90,                 0.5549,                0.34422,                 1.0202,                0.98857,                 0.9664,                 0.9825,                 0.8568,                0.56796,                0.32439,                0.98442,                0.01288,                0.01288,                0.01288
                     91,                0.50001,                0.32982,                0.99106,                0.88617,                0.87629,                0.91128,                 0.7943,                0.69439,                0.45385,                 1.1198,                0.01189,                0.01189,                0.01189
                     92,                0.50162,                0.32225,                0.98019,                0.90469,                0.90529,                0.92643,                0.81055,                0.64034,                0.40216,                 1.0538,                 0.0109,                 0.0109,                 0.0109
                     93,                0.49487,                0.31434,                 0.9838,                0.89349,                0.90212,                0.92393,                0.81264,                0.63592,                0.39335,                 1.0616,                0.00991,                0.00991,                0.00991
                     94,                0.48228,                0.30977,                0.97405,                0.92239,                0.91055,                0.94314,                0.83503,                0.58676,                0.38302,                 1.0159,                0.00892,                0.00892,                0.00892
                     95,                0.48057,                0.30444,                0.97212,                0.88067,                0.88254,                0.88106,                0.77784,                0.64105,                0.42721,                 1.0681,                0.00793,                0.00793,                0.00793
                     96,                0.46994,                0.29961,                0.96059,                0.89104,                0.89339,                0.91037,                0.80326,                0.62663,                0.40704,                 1.0431,                0.00694,                0.00694,                0.00694
                     97,                 0.4717,                0.29324,                0.96275,                0.90454,                0.90773,                0.92814,                0.82051,                0.60728,                0.38677,                 1.0356,                0.00595,                0.00595,                0.00595
                     98,                0.45561,                0.28683,                0.95615,                0.92855,                0.93443,                0.95314,                0.84823,                0.55357,                0.34345,                0.98576,                0.00496,                0.00496,                0.00496
                     99,                0.45174,                0.27924,                0.95626,                0.97266,                0.96327,                0.97603,                0.87367,                0.54221,                0.31015,                0.97255,                0.00397,                0.00397,                0.00397
                    100,                0.44648,                0.27627,                0.94557,                0.95278,                0.96059,                0.97098,                0.86273,                 0.5507,                0.31529,                0.97684,                0.00298,                0.00298,                0.00298
