                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     12,                0.73786,                0.51955,                 1.0997,                0.87894,                0.87833,                0.89078,                0.69347,                0.74161,                0.63639,                 1.0997,                 0.0901,                 0.0901,                 0.0901
                     13,                0.72457,                 0.5069,                 1.0854,                 0.9332,                0.88738,                0.92248,                0.74251,                0.77438,                0.58646,                 1.0933,                0.08911,                0.08911,                0.08911
                     14,                0.70604,                0.49485,                 1.0798,                0.96349,                0.91027,                0.96698,                0.77973,                0.71798,                0.51297,                 1.0521,                0.08812,                0.08812,                0.08812
                     15,                  0.697,                 0.4847,                 1.0669,                0.97168,                0.92897,                0.96458,                0.80862,                0.64775,                0.47787,                 1.0033,                0.08713,                0.08713,                0.08713
                     16,                0.68715,                0.47226,                  1.062,                 0.8944,                0.84505,                0.86476,                0.71603,                0.76164,                0.54167,                 1.1092,                0.08614,                0.08614,                0.08614
                     17,                0.66973,                0.46307,                 1.0525,                0.91773,                0.91806,                0.93976,                0.76821,                0.73388,                0.48228,                 1.0554,                0.08515,                0.08515,                0.08515
                     18,                0.68778,                0.46372,                 1.0601,                0.95144,                0.87679,                0.92803,                0.76173,                0.73653,                0.50364,                 1.0684,                0.08416,                0.08416,                0.08416
                     19,                0.66839,                0.46302,                 1.0595,                0.90402,                0.90826,                0.93033,                0.78694,                0.66946,                0.48004,                 1.0302,                0.08317,                0.08317,                0.08317
                     20,                0.66322,                0.44249,                 1.0384,                0.94725,                0.89217,                0.93821,                0.77665,                0.70175,                0.50722,                 1.0592,                0.08218,                0.08218,                0.08218
                     21,                0.65669,                0.45274,                 1.0426,                0.90408,                0.88043,                0.94069,                0.78056,                0.65063,                 0.5672,                 1.0088,                0.08119,                0.08119,                0.08119
                     22,                0.64796,                 0.4515,                 1.0333,                0.92186,                 0.8798,                0.91155,                0.76812,                0.67897,                0.50086,                 1.0255,                 0.0802,                 0.0802,                 0.0802
                     23,                0.63552,                0.42768,                 1.0295,                0.90883,                0.89794,                 0.9302,                0.76793,                0.72867,                0.53436,                 1.0733,                0.07921,                0.07921,                0.07921
                     24,                0.62694,                0.42831,                 1.0251,                0.95853,                0.92135,                0.96081,                0.81219,                0.66393,                0.58483,                 1.0336,                0.07822,                0.07822,                0.07822
                     25,                0.64012,                0.42619,                 1.0312,                0.91544,                0.91334,                0.93264,                0.79752,                0.62371,                0.50968,                0.99894,                0.07723,                0.07723,                0.07723
                     26,                0.62792,                0.42836,                 1.0283,                0.96375,                0.93623,                0.96127,                0.81188,                0.66081,                0.43682,                 1.0007,                0.07624,                0.07624,                0.07624
                     27,                0.63004,                0.41783,                 1.0247,                0.94467,                 0.9459,                0.95956,                0.81529,                0.66219,                0.44516,                 1.0066,                0.07525,                0.07525,                0.07525
                     28,                0.61294,                0.40464,                 1.0106,                 0.9297,                0.88743,                0.92885,                0.77878,                0.67272,                0.49348,                  1.043,                0.07426,                0.07426,                0.07426
                     29,                0.60557,                0.40565,                 1.0102,                0.96733,                0.91778,                0.96806,                0.81828,                0.66439,                0.44803,                 1.0279,                0.07327,                0.07327,                0.07327
                     30,                0.60421,                0.40346,                 1.0118,                0.96386,                0.91877,                0.96113,                0.81783,                0.65323,                0.42913,                 1.0159,                0.07228,                0.07228,                0.07228
                     31,                0.59763,                0.40817,                 1.0035,                0.93359,                0.88333,                0.90317,                 0.7756,                0.67957,                0.46382,                 1.0311,                0.07129,                0.07129,                0.07129
                     32,                 0.6104,                0.40868,                  1.013,                0.92268,                0.86174,                0.87197,                0.72418,                 0.7548,                0.50293,                 1.1016,                 0.0703,                 0.0703,                 0.0703
                     33,                0.58645,                0.39209,                  1.001,                0.94264,                0.93404,                0.95983,                0.81341,                0.64423,                0.42032,                 1.0079,                0.06931,                0.06931,                0.06931
                     34,                0.59446,                0.39787,                 1.0047,                0.96786,                0.95731,                0.97432,                0.83622,                0.60893,                0.39824,                0.98997,                0.06832,                0.06832,                0.06832
                     35,                0.57899,                0.38468,                0.99512,                0.95672,                0.90651,                0.94951,                0.79963,                0.65544,                 0.4514,                 1.0115,                0.06733,                0.06733,                0.06733
                     36,                0.58626,                0.39569,                 1.0012,                0.91152,                 0.9033,                 0.9352,                0.79523,                0.64964,                0.43105,                 1.0306,                0.06634,                0.06634,                0.06634
                     37,                0.57626,                0.38317,                 1.0004,                0.92865,                0.91885,                0.95001,                0.80158,                  0.645,                0.46492,                 1.0234,                0.06535,                0.06535,                0.06535
                     38,                0.57603,                0.38399,                0.99052,                0.90438,                0.84595,                0.89037,                0.75175,                0.70103,                0.49441,                  1.055,                0.06436,                0.06436,                0.06436
                     39,                0.57853,                  0.383,                0.99615,                0.88362,                 0.8919,                0.92547,                 0.7871,                 0.6691,                0.46296,                 1.0142,                0.06337,                0.06337,                0.06337
                     40,                0.56881,                0.37781,                0.98877,                0.92742,                0.86368,                0.90519,                0.77641,                0.70859,                0.43999,                 1.0781,                0.06238,                0.06238,                0.06238
                     41,                0.56421,                0.37998,                0.98968,                0.89979,                0.86788,                0.92485,                0.78437,                0.66251,                0.58934,                 1.0204,                0.06139,                0.06139,                0.06139
                     42,                0.56933,                0.37825,                0.98176,                0.91963,                0.89054,                 0.9142,                0.77437,                0.67747,                0.45798,                 1.0197,                 0.0604,                 0.0604,                 0.0604
                     43,                0.56636,                0.37779,                0.98276,                0.91316,                0.89724,                0.93219,                0.79398,                0.66196,                0.46255,                 1.0032,                0.05941,                0.05941,                0.05941
                     44,                0.55822,                0.36674,                 0.9812,                0.96657,                0.91583,                  0.955,                0.81454,                 0.6674,                0.41953,                 1.0047,                0.05842,                0.05842,                0.05842
                     45,                0.56969,                0.38174,                0.98677,                0.94077,                0.94834,                0.96653,                0.82995,                 0.6365,                0.40352,                0.97582,                0.05743,                0.05743,                0.05743
                     46,                0.54474,                0.36461,                0.98172,                0.95883,                0.95789,                0.96637,                0.84408,                0.59085,                0.39071,                0.97308,                0.05644,                0.05644,                0.05644
                     47,                0.55507,                0.36218,                0.98676,                0.92805,                0.90839,                0.94138,                0.81297,                0.61443,                0.43894,                0.99503,                0.05545,                0.05545,                0.05545
                     48,                0.54429,                 0.3569,                 0.9772,                0.91064,                0.89102,                 0.9313,                0.80588,                0.66011,                0.46127,                 1.0262,                0.05446,                0.05446,                0.05446
                     49,                0.54218,                0.35858,                0.98126,                0.90642,                0.93417,                0.96437,                0.82714,                0.61586,                0.41652,                0.98726,                0.05347,                0.05347,                0.05347
                     50,                0.54046,                0.35629,                0.97492,                0.88228,                0.93026,                0.94383,                0.80848,                0.65251,                0.45184,                0.99912,                0.05248,                0.05248,                0.05248
                     51,                0.54111,                0.35114,                0.98085,                0.92624,                0.88479,                0.92158,                0.78691,                0.69203,                0.43887,                 1.0464,                0.05149,                0.05149,                0.05149
                     52,                0.53953,                0.34881,                0.96649,                0.92325,                0.84915,                0.89702,                0.78647,                0.66851,                0.44198,                 1.0382,                 0.0505,                 0.0505,                 0.0505
                     53,                0.54035,                0.35051,                0.97467,                0.91909,                 0.8356,                0.88748,                0.76747,                0.69972,                0.47332,                 1.0566,                0.04951,                0.04951,                0.04951
                     54,                0.52486,                0.34279,                0.96342,                0.92246,                0.87528,                0.91939,                0.78811,                0.68197,                0.43534,                 1.0558,                0.04852,                0.04852,                0.04852
                     55,                0.53118,                 0.3504,                0.97092,                0.93859,                0.86254,                0.92834,                0.80162,                0.64331,                0.43097,                 1.0107,                0.04753,                0.04753,                0.04753
                     56,                0.54015,                0.34725,                0.97466,                 0.9301,                 0.8331,                0.87079,                0.75838,                0.71853,                0.47545,                 1.0701,                0.04654,                0.04654,                0.04654
                     57,                 0.5314,                0.34505,                0.97134,                0.94174,                0.88679,                0.92426,                0.79512,                 0.6196,                0.41903,                0.99482,                0.04555,                0.04555,                0.04555
                     58,                0.51904,                0.33935,                0.96432,                0.94932,                 0.9036,                0.94915,                0.82255,                 0.6386,                0.41784,                 1.0031,                0.04456,                0.04456,                0.04456
                     59,                0.51393,                0.33548,                0.95856,                 0.9371,                0.93011,                0.96214,                0.84543,                 0.5899,                0.39302,                0.97778,                0.04357,                0.04357,                0.04357
                     60,                0.51587,                0.33838,                0.96777,                0.92026,                0.87924,                0.90963,                0.79707,                0.66218,                 0.4238,                 1.0355,                0.04258,                0.04258,                0.04258
                     61,                0.51537,                0.33326,                0.96285,                0.96193,                0.89953,                0.95477,                0.83604,                0.61816,                0.39304,                0.99306,                0.04159,                0.04159,                0.04159
                     62,                0.51307,                0.32716,                0.95612,                0.96307,                0.90187,                 0.9623,                0.84645,                0.58604,                0.40145,                0.95245,                 0.0406,                 0.0406,                 0.0406
                     63,                0.51433,                 0.3344,                0.95753,                0.88169,                0.86958,                0.92287,                0.80627,                 0.6317,                 0.4228,                0.98694,                0.03961,                0.03961,                0.03961
                     64,                0.51504,                0.33064,                0.96551,                0.87433,                0.89671,                0.92142,                0.78934,                0.67826,                0.43939,                 1.0287,                0.03862,                0.03862,                0.03862
                     65,                0.50592,                0.32777,                 0.9546,                0.91086,                0.86644,                0.91298,                 0.7938,                0.69548,                0.39366,                 1.0417,                0.03763,                0.03763,                0.03763
                     66,                0.50556,                0.32737,                0.95566,                0.91176,                0.90012,                0.91667,                0.79987,                 0.6645,                0.44462,                 1.0243,                0.03664,                0.03664,                0.03664
                     67,                 0.4958,                0.31784,                0.95384,                0.90881,                0.86373,                0.89011,                0.76957,                0.70346,                0.43615,                 1.0391,                0.03565,                0.03565,                0.03565
                     68,                0.49405,                0.32171,                0.94343,                0.92626,                0.89699,                0.92307,                0.80272,                0.64587,                0.39646,                 1.0115,                0.03466,                0.03466,                0.03466
                     69,                0.49833,                0.32284,                 0.9492,                  0.925,                0.92364,                0.93178,                 0.7985,                0.62549,                0.42711,                 1.0009,                0.03367,                0.03367,                0.03367
                     70,                 0.4914,                0.31466,                0.94969,                0.90429,                0.93067,                0.93143,                0.79716,                0.64006,                0.44164,                 1.0152,                0.03268,                0.03268,                0.03268
                     71,                0.49147,                0.31697,                0.94678,                0.91181,                0.92326,                0.93314,                0.79654,                0.62335,                0.42537,                0.99645,                0.03169,                0.03169,                0.03169
                     72,                0.48022,                0.30785,                0.94623,                0.91768,                0.88651,                0.91941,                0.79383,                0.62242,                0.42387,                 1.0074,                 0.0307,                 0.0307,                 0.0307
                     73,                0.47754,                0.30749,                0.93889,                0.94973,                0.92082,                0.96136,                0.83171,                0.60446,                0.39667,                0.98619,                0.02971,                0.02971,                0.02971
                     74,                0.48883,                0.30844,                0.94672,                0.96517,                0.91759,                0.95344,                0.84707,                 0.5912,                 0.3631,                0.98014,                0.02872,                0.02872,                0.02872
                     75,                0.48598,                0.31096,                0.95066,                0.93266,                0.88941,                 0.9338,                0.81086,                  0.609,                0.38876,                0.98189,                0.02773,                0.02773,                0.02773
                     76,                0.48594,                 0.3088,                 0.9422,                0.89741,                0.85882,                0.90237,                0.79116,                0.65456,                0.44899,                 1.0186,                0.02674,                0.02674,                0.02674
                     77,                0.48451,                 0.3045,                0.94256,                0.91034,                0.93808,                 0.9515,                0.82914,                  0.595,                0.39419,                0.96955,                0.02575,                0.02575,                0.02575
                     78,                0.48219,                0.30157,                0.93784,                 0.9304,                0.84409,                0.92945,                 0.8111,                0.68341,                  0.398,                 1.0337,                0.02476,                0.02476,                0.02476
                     79,                0.46187,                0.29179,                0.93582,                0.94191,                0.80118,                0.88665,                0.78177,                 0.7103,                0.39583,                 1.0651,                0.02377,                0.02377,                0.02377
                     80,                0.47044,                0.29273,                0.93506,                 0.9119,                0.90742,                 0.9441,                0.82951,                0.62727,                0.40467,                0.98338,                0.02278,                0.02278,                0.02278
                     81,                0.47076,                0.29502,                0.93329,                0.87624,                0.89088,                0.91614,                0.79253,                0.65362,                0.38441,                 1.0033,                0.02179,                0.02179,                0.02179
                     82,                0.47819,                0.29899,                0.93597,                0.96989,                0.93882,                0.97525,                0.86296,                0.56913,                0.33454,                0.93628,                 0.0208,                 0.0208,                 0.0208
                     83,                0.45749,                0.28905,                0.92406,                0.93625,                0.89828,                0.94543,                0.81805,                0.64195,                0.41857,                0.99621,                0.01981,                0.01981,                0.01981
                     84,                0.45377,                0.28257,                0.92489,                0.91296,                0.85599,                 0.8939,                0.76982,                0.70207,                0.40584,                 1.0654,                0.01882,                0.01882,                0.01882
                     85,                0.45388,                0.28244,                0.92552,                0.92857,                0.89643,                0.93308,                0.81464,                0.64672,                0.40209,                 1.0167,                0.01783,                0.01783,                0.01783
                     86,                0.45718,                0.28427,                0.92791,                0.89876,                0.91106,                0.92706,                0.82469,                0.60239,                0.38909,                  0.991,                0.01684,                0.01684,                0.01684
                     87,                0.45729,                 0.2836,                0.93116,                0.94209,                0.88497,                0.94469,                0.84031,                0.58515,                0.36252,                0.97355,                0.01585,                0.01585,                0.01585
                     88,                0.45071,                0.27963,                0.92953,                0.90898,                0.88308,                0.91956,                0.81419,                0.63802,                0.38388,                 1.0218,                0.01486,                0.01486,                0.01486
                     89,                0.44056,                0.27367,                0.92041,                0.90181,                 0.8756,                0.90127,                 0.7931,                0.64049,                0.38223,                 1.0331,                0.01387,                0.01387,                0.01387
                     90,                0.44007,                0.26842,                0.92196,                 0.9134,                0.90074,                0.92737,                0.81632,                0.64283,                  0.396,                  1.033,                0.01288,                0.01288,                0.01288
                     91,                0.38553,                0.24189,                0.87993,                0.90527,                0.86244,                0.92173,                0.81424,                0.63705,                0.39038,                 1.0233,                0.01189,                0.01189,                0.01189
                     92,                0.38879,                0.24142,                0.87978,                0.91717,                0.92274,                0.94007,                0.82779,                0.59628,                0.36157,                 0.9892,                 0.0109,                 0.0109,                 0.0109
                     93,                0.38151,                0.23655,                0.87444,                0.89059,                0.92018,                0.92869,                0.81498,                0.62199,                0.37839,                0.99452,                0.00991,                0.00991,                0.00991
                     94,                0.37529,                0.23345,                0.87343,                0.86507,                0.90092,                0.90979,                0.80419,                0.63545,                0.37632,                0.99993,                0.00892,                0.00892,                0.00892
                     95,                0.37682,                 0.2309,                0.87013,                0.93086,                0.81731,                0.90116,                0.79696,                0.67314,                0.37123,                 1.0516,                0.00793,                0.00793,                0.00793
                     96,                0.36986,                0.22635,                0.86604,                 0.9387,                0.86052,                0.92157,                0.81105,                0.64189,                0.38182,                 1.0172,                0.00694,                0.00694,                0.00694
                     97,                0.37101,                0.22804,                0.86836,                0.91287,                0.87976,                0.91195,                0.80794,                0.63491,                0.40025,                  1.014,                0.00595,                0.00595,                0.00595
                     98,                0.36695,                0.22417,                0.86854,                0.92942,                0.88202,                0.92467,                0.81608,                0.63116,                 0.3776,                 1.0126,                0.00496,                0.00496,                0.00496
                     99,                0.36026,                 0.2195,                0.87016,                0.91301,                0.85354,                0.91087,                0.81073,                0.63743,                0.37624,                  1.026,                0.00397,                0.00397,                0.00397
                    100,                0.35691,                0.21704,                0.86046,                0.93471,                0.85271,                0.90889,                 0.8047,                0.65424,                0.38067,                 1.0457,                0.00298,                0.00298,                0.00298
