                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     68,                0.41117,                0.26106,                0.89538,                0.98546,                0.96894,                0.97869,                0.87452,                0.54566,                0.29924,                0.92743,              0.0003466,              0.0003466,              0.0003466
                     69,                0.41312,                0.26484,                0.89896,                0.97707,                0.97082,                 0.9764,                0.87623,                0.53659,                0.30268,                0.92622,              0.0003367,              0.0003367,              0.0003367
                     70,                 0.4099,                0.25794,                0.90235,                0.97109,                0.95902,                0.97507,                0.87925,                0.52587,                0.30322,                0.91446,              0.0003268,              0.0003268,              0.0003268
                     71,                0.41402,                0.26236,                0.90043,                0.97606,                0.96057,                0.97488,                 0.8777,                0.53485,                0.30908,                0.92202,              0.0003169,              0.0003169,              0.0003169
                     72,                0.40821,                0.25628,                0.89792,                0.97769,                0.94123,                0.97446,                0.87445,                0.54482,                0.31763,                0.93358,               0.000307,               0.000307,               0.000307
                     73,                0.40563,                0.25369,                0.89202,                0.97177,                0.93806,                0.97268,                0.87173,                  0.548,                0.31944,                0.93181,              0.0002971,              0.0002971,              0.0002971
                     74,                0.41202,                0.25691,                0.90173,                0.97506,                0.95028,                 0.9727,                0.87627,                0.54122,                0.31215,                0.92201,              0.0002872,              0.0002872,              0.0002872
                     75,                 0.4102,                0.25883,                0.90531,                0.96154,                0.95665,                0.97338,                0.87604,                0.54153,                0.31641,                0.92582,              0.0002773,              0.0002773,              0.0002773
                     76,                0.40711,                 0.2547,                 0.8982,                0.97649,                0.94303,                0.97061,                0.87522,                0.53762,                0.32055,                 0.9269,              0.0002674,              0.0002674,              0.0002674
                     77,                0.40646,                0.25128,                0.89653,                0.97923,                0.96476,                0.97768,                0.88044,                0.53155,                0.30648,                0.92308,              0.0002575,              0.0002575,              0.0002575
                     78,                 0.4066,                 0.2523,                0.89506,                0.98161,                0.95654,                0.97642,                0.88455,                0.52291,                0.30618,                0.91967,              0.0002476,              0.0002476,              0.0002476
                     79,                0.38964,                0.24428,                0.89292,                0.98102,                0.96505,                0.97761,                0.88053,                0.52635,                0.30449,                0.92376,              0.0002377,              0.0002377,              0.0002377
                     80,                0.40114,                0.24751,                0.89615,                0.98624,                0.95123,                0.97481,                0.87759,                0.53218,                0.30454,                0.92688,              0.0002278,              0.0002278,              0.0002278
                     81,                0.40478,                 0.2508,                0.89308,                0.98245,                0.96773,                0.97634,                0.88051,                0.53112,                0.29942,                0.91858,              0.0002179,              0.0002179,              0.0002179
                     82,                0.41547,                0.25573,                0.89993,                0.97634,                0.96757,                0.97611,                0.87739,                0.53559,                0.30428,                0.92744,               0.000208,               0.000208,               0.000208
                     83,                0.39503,                0.25054,                0.88996,                0.98241,                0.94165,                0.97398,                0.88056,                0.52898,                0.31072,                0.92633,              0.0001981,              0.0001981,              0.0001981
                     84,                0.39472,                0.24366,                0.89251,                0.98412,                0.94452,                0.97614,                0.88311,                0.52113,                0.29652,                0.92144,              0.0001882,              0.0001882,              0.0001882
                     85,                0.39025,                0.24226,                0.88863,                0.98621,                0.96378,                0.98055,                0.88684,                0.52947,                0.29054,                 0.9274,              0.0001783,              0.0001783,              0.0001783
                     86,                0.39042,                0.24438,                0.89101,                 0.9823,                0.96939,                 0.9807,                0.88824,                0.52103,                 0.2932,                0.92305,              0.0001684,              0.0001684,              0.0001684
                     87,                0.39245,                0.24567,                0.89356,                0.98494,                0.95035,                0.97723,                0.88483,                0.52275,                0.30459,                0.91853,              0.0001585,              0.0001585,              0.0001585
                     88,                0.39314,                0.24393,                0.89433,                0.98109,                0.93918,                0.97465,                0.88081,                0.51899,                0.30286,                0.91864,              0.0001486,              0.0001486,              0.0001486
                     89,                0.38617,                0.23885,                0.88888,                0.98309,                0.94337,                0.97349,                0.88326,                0.51723,                 0.3014,                0.92023,              0.0001387,              0.0001387,              0.0001387
                     90,                  0.383,                0.23686,                0.88694,                0.98099,                0.95173,                0.97575,                0.88169,                0.51941,                0.29763,                0.92215,              0.0001288,              0.0001288,              0.0001288
                     91,                0.34452,                  0.214,                0.84891,                0.98527,                0.96683,                0.98006,                 0.8829,                0.52533,                0.28372,                0.93533,              0.0001189,              0.0001189,              0.0001189
                     92,                0.34145,                0.21076,                 0.8498,                0.98883,                0.96058,                0.97694,                0.87855,                0.52106,                0.29723,                0.93272,               0.000109,               0.000109,               0.000109
                     93,                0.33874,                0.20937,                0.84722,                0.98422,                0.95547,                0.97657,                0.87364,                0.52444,                0.30081,                0.93244,               9.91e-05,               9.91e-05,               9.91e-05
                     94,                0.33193,                 0.2054,                0.84312,                0.98299,                0.95714,                0.97778,                0.87681,                0.52758,                0.29778,                0.93047,               8.92e-05,               8.92e-05,               8.92e-05
                     95,                 0.3319,                 0.2055,                0.84227,                0.98215,                0.96215,                0.97884,                0.88242,                0.51738,                0.29259,                0.92405,               7.93e-05,               7.93e-05,               7.93e-05
                     96,                0.32882,                0.20456,                 0.8426,                0.98069,                0.95662,                0.97804,                 0.8773,                0.53283,                 0.2967,                0.92946,               6.94e-05,               6.94e-05,               6.94e-05
                     97,                0.33546,                0.20535,                0.84409,                0.98384,                0.96347,                0.97967,                0.88156,                0.52259,                0.28743,                0.92438,               5.95e-05,               5.95e-05,               5.95e-05
                     98,                0.32845,                 0.2022,                0.84444,                0.98535,                0.95881,                0.97902,                0.87939,                0.52825,                0.29113,                 0.9273,               4.96e-05,               4.96e-05,               4.96e-05
                     99,                0.32771,                0.20055,                0.84661,                0.98773,                0.95377,                0.97877,                0.88044,                0.52736,                0.29215,                0.92625,               3.97e-05,               3.97e-05,               3.97e-05
                    100,                0.32497,                 0.1991,                0.84126,                 0.9891,                0.95325,                0.97914,                0.88303,                0.52493,                0.29291,                0.92515,               2.98e-05,               2.98e-05,               2.98e-05
