                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     90,                0.41345,                0.26157,                0.89969,                0.97169,                0.92527,                0.96797,                0.86197,                0.55942,                0.35205,                0.95721,                0.01288,                0.01288,                0.01288
                     91,                0.36514,                0.23568,                0.86214,                0.97308,                0.92914,                0.96739,                0.85453,                0.56682,                0.35772,                0.96045,                0.01189,                0.01189,                0.01189
                     92,                 0.3625,                0.23453,                0.86201,                0.97815,                 0.9156,                0.96629,                 0.8567,                 0.5533,                0.35638,                0.95108,                 0.0109,                 0.0109,                 0.0109
                     93,                0.35563,                0.22943,                0.85852,                0.93174,                 0.9488,                0.96318,                0.85719,                0.55791,                0.36318,                0.95393,                0.00991,                0.00991,                0.00991
                     94,                0.35272,                0.22515,                0.85719,                0.98123,                0.91529,                0.96411,                0.86168,                0.55782,                0.35982,                0.95182,                0.00892,                0.00892,                0.00892
                     95,                0.35351,                0.22584,                0.85478,                0.93725,                0.93733,                0.96342,                0.85913,                0.55992,                0.38434,                0.94864,                0.00793,                0.00793,                0.00793
                     96,                0.34874,                0.22271,                 0.8535,                0.93358,                0.93825,                0.96498,                 0.8583,                0.55314,                0.37692,                 0.9467,                0.00694,                0.00694,                0.00694
                     97,                0.35233,                0.22336,                0.85362,                0.96948,                0.91227,                0.96162,                 0.8618,                 0.5512,                0.37213,                0.95137,                0.00595,                0.00595,                0.00595
                     98,                 0.3486,                0.22187,                0.85544,                0.97209,                0.90748,                0.96479,                0.86138,                0.54916,                0.37037,                0.95056,                0.00496,                0.00496,                0.00496
                     99,                0.34339,                0.22023,                0.85448,                0.96559,                0.90674,                0.96602,                0.86576,                0.55165,                0.36365,                0.95363,                0.00397,                0.00397,                0.00397
                    100,                0.34038,                0.21785,                0.84965,                0.96107,                0.89814,                0.95958,                0.86002,                0.55702,                0.37274,                  0.956,                0.00298,                0.00298,                0.00298
