                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     47,                0.56659,                0.36511,                0.99462,                0.98067,                0.86429,                0.95726,                0.81494,                0.67211,                 0.4878,                 1.0266,               0.005545,               0.005545,               0.005545
                     48,                0.56265,                0.36255,                 0.9912,                 0.9202,                0.92189,                0.95443,                0.81916,                0.63098,                0.45575,                 1.0148,               0.005446,               0.005446,               0.005446
                     49,                0.55391,                0.36772,                0.99352,                 0.9815,                0.90014,                0.96558,                0.83425,                0.61152,                0.42604,                 1.0042,               0.005347,               0.005347,               0.005347
                     50,                0.55923,                0.36066,                0.98622,                0.96517,                0.94809,                0.97373,                0.85459,                0.57896,                0.38327,                0.97838,               0.005248,               0.005248,               0.005248
                     51,                0.55445,                0.35702,                0.99148,                0.90527,                0.84606,                0.89689,                0.77673,                0.66668,                 0.5308,                 1.0464,               0.005149,               0.005149,               0.005149
                     52,                0.54199,                0.35021,                0.97591,                 0.9267,                0.93176,                0.95559,                0.83048,                 0.6148,                0.41107,                 1.0009,                0.00505,                0.00505,                0.00505
                     53,                0.55413,                0.35403,                0.98468,                0.95848,                0.83637,                0.94051,                0.81918,                0.62176,                0.45757,                 1.0156,               0.004951,               0.004951,               0.004951
                     54,                0.52993,                0.34727,                 0.9688,                0.97489,                 0.8624,                  0.955,                0.82942,                0.61003,                 0.4489,                0.98114,               0.004852,               0.004852,               0.004852
                     55,                0.54079,                0.35204,                0.97931,                0.93721,                 0.9301,                0.97215,                0.84235,                0.59423,                0.38462,                0.97328,               0.004753,               0.004753,               0.004753
                     56,                 0.5404,                0.34882,                0.97696,                0.89021,                0.88671,                0.92534,                0.80984,                0.59844,                0.47505,                0.98398,               0.004654,               0.004654,               0.004654
                     57,                0.54646,                0.34598,                0.98358,                0.91563,                0.89334,                0.94623,                0.83064,                0.57783,                0.40818,                0.98112,               0.004555,               0.004555,               0.004555
                     58,                0.52388,                0.34049,                0.97251,                 0.9477,                0.95023,                0.96922,                0.85796,                0.56414,                0.36768,                0.96897,               0.004456,               0.004456,               0.004456
                     59,                0.51824,                0.33682,                0.96426,                0.93279,                0.93597,                0.96222,                0.83556,                0.57366,                0.39804,                0.96904,               0.004357,               0.004357,               0.004357
                     60,                0.52061,                0.33859,                0.97878,                0.90964,                0.90969,                0.94235,                0.82995,                0.57422,                 0.4247,                0.97317,               0.004258,               0.004258,               0.004258
                     61,                 0.5215,                0.33377,                0.97021,                0.94354,                0.86523,                 0.9425,                0.82468,                 0.6094,                0.45928,                 1.0009,               0.004159,               0.004159,               0.004159
                     62,                0.52278,                0.33374,                0.96818,                 0.8925,                0.93405,                0.95317,                0.84686,                 0.5528,                0.40961,                0.96126,                0.00406,                0.00406,                0.00406
                     63,                0.51007,                0.33063,                0.96457,                  0.906,                0.92518,                  0.937,                0.82034,                0.61705,                0.40361,                0.99021,               0.003961,               0.003961,               0.003961
                     64,                0.51279,                0.33326,                0.96841,                0.97719,                0.92384,                 0.9733,                0.86436,                0.55389,                0.35148,                0.96598,               0.003862,               0.003862,               0.003862
                     65,                 0.4975,                0.32406,                0.95524,                0.97636,                0.93406,                0.97595,                0.86323,                0.54495,                0.35423,                0.95785,               0.003763,               0.003763,               0.003763
                     66,                0.50234,                0.32513,                0.95672,                0.96431,                 0.9466,                 0.9791,                0.86899,                0.53669,                0.34939,                0.95002,               0.003664,               0.003664,               0.003664
                     67,                 0.4949,                 0.3197,                0.95854,                0.94237,                0.91264,                0.97241,                0.85933,                0.55487,                0.40961,                0.95687,               0.003565,               0.003565,               0.003565
                     68,                0.49144,                0.31748,                0.94656,                0.95567,                0.95391,                0.97251,                0.86736,                0.54494,                 0.3514,                0.94815,               0.003466,               0.003466,               0.003466
                     69,                0.50011,                  0.326,                0.95655,                0.88779,                0.93117,                0.95445,                0.85041,                0.56622,                0.40296,                0.97134,               0.003367,               0.003367,               0.003367
                     70,                0.49949,                0.31588,                0.95397,                0.93346,                0.87686,                0.94866,                0.84062,                0.57702,                0.44025,                0.97997,               0.003268,               0.003268,               0.003268
                     71,                0.49242,                 0.3132,                0.95175,                0.95471,                0.90301,                0.96851,                0.85576,                0.56727,                 0.3745,                0.97488,               0.003169,               0.003169,               0.003169
                     72,                 0.4769,                0.30631,                0.94648,                 0.9492,                0.92562,                0.97322,                  0.857,                0.57091,                0.37468,                0.96602,                0.00307,                0.00307,                0.00307
                     73,                0.47943,                0.30685,                0.94069,                0.96194,                0.93249,                0.97836,                0.87269,                0.56062,                0.35929,                0.96234,               0.002971,               0.002971,               0.002971
                     74,                0.48447,                0.30642,                 0.9502,                0.88211,                0.93111,                0.95218,                0.83346,                0.58962,                 0.4195,                0.98553,               0.002872,               0.002872,               0.002872
                     75,                0.48703,                0.31707,                0.95498,                 0.9686,                0.93893,                 0.9782,                0.86907,                0.55699,                0.35674,                0.95967,               0.002773,               0.002773,               0.002773
                     76,                0.48108,                0.30679,                0.94362,                0.92042,                0.93841,                0.97528,                0.85901,                0.57052,                0.37649,                0.96529,               0.002674,               0.002674,               0.002674
                     77,                0.48262,                0.30441,                0.94594,                0.95939,                0.94731,                 0.9784,                 0.8703,                0.55428,                 0.3555,                0.96204,               0.002575,               0.002575,               0.002575
                     78,                0.47553,                0.30265,                0.94046,                0.88184,                0.93421,                0.95671,                0.83716,                0.58077,                0.41553,                0.97339,               0.002476,               0.002476,               0.002476
                     79,                0.45728,                0.29049,                0.93754,                0.97798,                0.93144,                 0.9799,                0.86714,                0.55045,                0.35401,                0.95206,               0.002377,               0.002377,               0.002377
                     80,                0.46363,                0.29253,                0.93679,                0.96152,                0.92204,                0.97306,                0.85909,                0.55113,                0.36269,                 0.9608,               0.002278,               0.002278,               0.002278
                     81,                 0.4632,                0.29094,                0.93658,                0.96733,                0.92585,                0.97519,                 0.8724,                0.53741,                0.35883,                0.95721,               0.002179,               0.002179,               0.002179
                     82,                0.47521,                0.29892,                0.94676,                0.96413,                0.95862,                0.97752,                0.86966,                0.53849,                0.33399,                0.95321,                0.00208,                0.00208,                0.00208
                     83,                0.45093,                0.28325,                0.92736,                0.96869,                0.93996,                0.97733,                0.86993,                0.53421,                0.34407,                0.94921,               0.001981,               0.001981,               0.001981
                     84,                  0.446,                0.27848,                0.92743,                0.89646,                0.94069,                0.95891,                0.85004,                0.57053,                0.39561,                 0.9722,               0.001882,               0.001882,               0.001882
                     85,                0.44592,                0.27852,                 0.9253,                0.90194,                0.95803,                0.96683,                0.85541,                0.56203,                0.38298,                 0.9589,               0.001783,               0.001783,               0.001783
                     86,                0.44436,                0.27853,                0.92698,                0.90033,                0.95669,                0.96504,                 0.8535,                0.56077,                0.37888,                0.95865,               0.001684,               0.001684,               0.001684
                     87,                0.45018,                0.28262,                0.92995,                0.94789,                0.92675,                0.97312,                0.86783,                0.53432,                0.35427,                0.95973,               0.001585,               0.001585,               0.001585
                     88,                0.44708,                0.27889,                0.93019,                0.94679,                0.93264,                0.96921,                0.86857,                0.53218,                0.36246,                0.94391,               0.001486,               0.001486,               0.001486
                     89,                0.43682,                0.27408,                0.92196,                0.90039,                0.92358,                0.95073,                0.84399,                  0.583,                0.41039,                0.98915,               0.001387,               0.001387,               0.001387
                     90,                0.43462,                0.26814,                0.92093,                0.92954,                 0.9389,                0.97062,                0.86829,                0.54198,                0.36576,                0.96026,               0.001288,               0.001288,               0.001288
                     91,                 0.3902,                0.24401,                 0.8841,                0.90338,                0.93687,                0.96299,                0.85506,                0.56682,                0.39257,                0.96494,               0.001189,               0.001189,               0.001189
                     92,                0.38628,                0.24109,                0.87978,                 0.9521,                0.93695,                0.97713,                0.86875,                0.55302,                0.35383,                 0.9511,                0.00109,                0.00109,                0.00109
                     93,                0.38151,                0.24019,                 0.8777,                0.93163,                0.91882,                0.96633,                0.84901,                0.57655,                0.39905,                 0.9713,               0.000991,               0.000991,               0.000991
                     94,                0.37441,                0.23408,                0.87537,                0.91845,                0.90843,                0.96103,                0.84798,                0.58432,                0.39147,                0.98336,               0.000892,               0.000892,               0.000892
                     95,                0.37367,                0.23058,                0.87394,                0.94313,                0.89744,                0.96626,                0.85438,                0.57495,                0.37663,                0.98318,               0.000793,               0.000793,               0.000793
                     96,                0.36583,                0.22577,                0.86992,                0.95267,                0.88084,                0.96608,                0.85893,                0.56833,                0.39145,                0.97538,               0.000694,               0.000694,               0.000694
                     97,                0.36721,                0.22638,                0.87078,                   0.95,                0.89044,                0.96885,                0.85396,                 0.5593,                 0.3822,                0.96459,               0.000595,               0.000595,               0.000595
                     98,                0.36187,                0.22393,                0.86802,                0.95422,                0.90559,                0.97049,                0.86121,                0.55174,                0.36561,                0.96247,               0.000496,               0.000496,               0.000496
                     99,                0.35814,                0.21903,                 0.8716,                0.91596,                0.92951,                0.96575,                0.85787,                0.55544,                0.37335,                0.96402,               0.000397,               0.000397,               0.000397
                    100,                0.35135,                0.21599,                0.86263,                0.96113,                0.91266,                0.97428,                0.86633,                0.55447,                0.35508,                0.96329,               0.000298,               0.000298,               0.000298
