                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     38,                0.46122,                0.30326,                0.91474,                0.94806,                0.95147,                 0.9698,                 0.8634,                0.55088,                 0.3812,                0.93788,               0.006436,               0.006436,               0.006436
                     39,                0.45872,                 0.3047,                0.92095,                0.95676,                0.93871,                0.97225,                0.86005,                0.56719,                0.36883,                0.94086,               0.006337,               0.006337,               0.006337
                     40,                0.45826,                0.29939,                0.91474,                0.96515,                0.95425,                 0.9664,                0.85939,                0.56725,                 0.3477,                0.95163,               0.006238,               0.006238,               0.006238
                     41,                0.45722,                0.29264,                0.91429,                0.97844,                0.94073,                0.96928,                0.86601,                0.55717,                0.33737,                0.94119,               0.006139,               0.006139,               0.006139
                     42,                0.45503,                0.29716,                0.91285,                0.94527,                0.92407,                0.95031,                0.84235,                0.55004,                0.38467,                 0.9424,                0.00604,                0.00604,                0.00604
                     43,                0.45716,                0.29308,                0.91251,                0.97625,                0.95415,                0.97084,                0.86321,                0.55211,                0.35023,                 0.9499,               0.005941,               0.005941,               0.005941
                     44,                0.46116,                0.30139,                0.91657,                0.97721,                0.95266,                0.97073,                0.87931,                0.53946,                0.33603,                0.93204,               0.005842,               0.005842,               0.005842
                     45,                0.45467,                0.29261,                0.91651,                0.97607,                0.94351,                0.96746,                0.86645,                0.55215,                0.33337,                0.93882,               0.005743,               0.005743,               0.005743
                     46,                0.44629,                0.29392,                0.91588,                0.98859,                0.95048,                0.96863,                0.87373,                0.53869,                0.33457,                0.93405,               0.005644,               0.005644,               0.005644
                     47,                0.45447,                0.29315,                0.91692,                0.98265,                0.95803,                0.97646,                0.86674,                0.56009,                0.33624,                0.94497,               0.005545,               0.005545,               0.005545
                     48,                0.43826,                0.28203,                0.91072,                0.97185,                0.94388,                0.97183,                0.86465,                0.56536,                0.33903,                0.94071,               0.005446,               0.005446,               0.005446
                     49,                 0.4449,                0.29178,                0.91527,                0.97662,                0.91101,                0.96454,                0.86858,                 0.5545,                0.35257,                0.94533,               0.005347,               0.005347,               0.005347
                     50,                0.44243,                0.28877,                 0.9112,                0.96254,                0.91043,                0.96011,                0.86181,                0.55795,                0.34952,                0.95408,               0.005248,               0.005248,               0.005248
                     51,                0.44212,                  0.289,                0.91497,                0.94573,                0.95099,                0.96742,                0.86529,                0.54403,                0.35627,                0.93798,               0.005149,               0.005149,               0.005149
                     52,                0.43923,                0.29289,                0.90543,                0.97005,                0.94058,                0.97267,                0.87048,                0.54524,                0.32981,                0.93543,                0.00505,                0.00505,                0.00505
                     53,                0.43989,                0.28091,                0.91097,                0.96743,                0.93563,                0.96764,                0.86348,                0.54881,                0.33586,                0.94166,               0.004951,               0.004951,               0.004951
                     54,                0.43277,                0.27817,                0.90417,                0.96354,                 0.9603,                0.97386,                0.87009,                0.53345,                0.32422,                0.93348,               0.004852,               0.004852,               0.004852
                     55,                0.43931,                0.28351,                0.90874,                0.97016,                0.96203,                0.97149,                0.86023,                0.56588,                0.34522,                0.94121,               0.004753,               0.004753,               0.004753
                     56,                0.44313,                0.28483,                0.91163,                0.98241,                0.90777,                0.96571,                0.86807,                0.53684,                0.33717,                0.93476,               0.004654,               0.004654,               0.004654
                     57,                 0.4369,                 0.2784,                 0.9096,                0.97259,                 0.9167,                0.96533,                0.87292,                0.54054,                0.33329,                0.94235,               0.004555,               0.004555,               0.004555
                     58,                0.43362,                0.28013,                0.90858,                0.97592,                0.93345,                 0.9684,                0.87734,                0.52569,                0.32611,                0.92472,               0.004456,               0.004456,               0.004456
                     59,                0.42599,                0.27893,                0.90185,                0.95997,                0.95593,                0.97365,                0.88212,                0.52378,                0.32106,                0.92532,               0.004357,               0.004357,               0.004357
                     60,                0.42604,                0.28043,                0.90852,                0.95687,                0.96076,                   0.97,                0.87941,                0.51703,                0.32469,                0.91777,               0.004258,               0.004258,               0.004258
                     61,                0.42587,                0.27247,                0.90656,                0.98889,                0.95337,                0.97923,                0.88139,                0.51544,                 0.3123,                 0.9161,               0.004159,               0.004159,               0.004159
                     62,                0.42997,                0.27949,                0.90524,                0.98707,                0.95956,                0.97915,                0.88298,                0.51416,                0.30691,                0.91288,                0.00406,                0.00406,                0.00406
                     63,                0.42175,                0.27316,                0.90488,                0.97476,                0.93597,                0.97013,                0.86679,                0.54973,                 0.3248,                0.93839,               0.003961,               0.003961,               0.003961
                     64,                0.42934,                0.27506,                0.90919,                 0.9399,                0.95026,                 0.9698,                0.86577,                0.53536,                0.32462,                0.92882,               0.003862,               0.003862,               0.003862
                     65,                0.41596,                0.26751,                0.89697,                0.94876,                0.95261,                0.96441,                0.86759,                0.53677,                0.32581,                0.93311,               0.003763,               0.003763,               0.003763
                     66,                 0.4226,                0.27386,                0.90462,                0.97577,                0.95775,                 0.9754,                0.86965,                0.53658,                0.31772,                0.92574,               0.003664,               0.003664,               0.003664
                     67,                0.41527,                0.26364,                0.89998,                0.98097,                0.96408,                0.97694,                 0.8741,                 0.5325,                 0.3198,                0.91518,               0.003565,               0.003565,               0.003565
                     68,                  0.414,                0.27065,                0.89229,                0.97428,                0.94469,                0.96989,                 0.8719,                0.53053,                0.32385,                0.92464,               0.003466,               0.003466,               0.003466
                     69,                0.41533,                0.26865,                0.89758,                0.95692,                0.94535,                0.97257,                 0.8706,                0.53102,                0.32334,                0.92347,               0.003367,               0.003367,               0.003367
                     70,                0.41546,                0.26654,                0.90202,                0.98469,                0.94492,                 0.9769,                0.87894,                 0.5259,                0.31104,                0.92331,               0.003268,               0.003268,               0.003268
                     71,                0.41459,                0.26879,                0.89816,                0.97669,                 0.9519,                0.97396,                0.87974,                0.52432,                0.30888,                 0.9164,               0.003169,               0.003169,               0.003169
                     72,                0.40649,                0.26032,                0.89612,                0.96178,                0.94683,                0.97325,                0.87405,                0.52955,                0.32926,                0.92747,                0.00307,                0.00307,                0.00307
                     73,                0.40351,                0.25902,                0.89183,                0.97809,                0.95261,                 0.9699,                0.87484,                0.52791,                0.30413,                0.92079,               0.002971,               0.002971,               0.002971
                     74,                0.41022,                0.25883,                0.89875,                0.95933,                0.92191,                0.96523,                0.87032,                0.54711,                0.33525,                 0.9327,               0.002872,               0.002872,               0.002872
                     75,                0.41359,                 0.2625,                0.90366,                 0.9818,                0.94464,                  0.971,                0.87905,                0.53409,                0.30999,                0.93507,               0.002773,               0.002773,               0.002773
                     76,                 0.4129,                0.26232,                0.89776,                0.98078,                0.94328,                 0.9676,                0.87293,                0.52519,                0.31112,                0.92849,               0.002674,               0.002674,               0.002674
                     77,                0.41385,                 0.2596,                0.89691,                0.97837,                0.96751,                0.97824,                0.88253,                0.51999,                0.31304,                0.91562,               0.002575,               0.002575,               0.002575
                     78,                0.41264,                0.25842,                0.89456,                0.96052,                0.95348,                0.97336,                 0.8741,                0.52581,                0.32139,                0.91966,               0.002476,               0.002476,               0.002476
                     79,                0.39445,                0.24982,                0.89246,                0.95431,                0.95678,                0.97467,                0.87814,                0.53489,                0.32121,                0.92991,               0.002377,               0.002377,               0.002377
                     80,                0.40262,                0.25309,                0.89464,                 0.9792,                 0.9566,                0.97424,                0.87879,                0.52797,                0.30075,                0.92266,               0.002278,               0.002278,               0.002278
                     81,                0.40234,                 0.2514,                0.89118,                  0.948,                0.95507,                0.97178,                0.88138,                0.52755,                0.31655,                0.92447,               0.002179,               0.002179,               0.002179
                     82,                0.41174,                0.25793,                0.89941,                0.97144,                0.96078,                0.97118,                0.88154,                0.52014,                0.31605,                0.92249,                0.00208,                0.00208,                0.00208
