                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     12,                 1.4087,                 1.4833,                 1.6904,                0.64921,                0.60646,                0.60973,                0.38571,                 1.3329,                 1.8064,                 1.6806,                 0.0901,                 0.0901,                 0.0901
                     13,                 1.4473,                 1.5446,                 1.7373,                0.67496,                0.67131,                0.72746,                0.46768,                 1.3447,                 1.5232,                  1.685,                0.08911,                0.08911,                0.08911
                     14,                 1.3276,                 1.4514,                 1.6114,                0.80063,                0.71412,                0.83631,                0.55979,                 1.2596,                 1.1918,                 1.5806,                0.08812,                0.08812,                0.08812
                     15,                 1.2877,                 1.2817,                 1.5651,                0.78331,                0.79901,                0.87199,                0.56884,                 1.3459,                 1.1133,                 1.6609,                0.08713,                0.08713,                0.08713
                     16,                 1.3404,                 1.2189,                 1.6053,                0.85298,                0.76176,                0.87542,                0.58649,                 1.2293,                 1.1016,                 1.4427,                0.08614,                0.08614,                0.08614
                     17,                 1.2625,                 1.2137,                 1.5429,                0.47184,                0.70796,                0.58957,                0.37661,                 1.3094,                  1.751,                 1.6277,                0.08515,                0.08515,                0.08515
                     18,                 1.3056,                 1.1969,                 1.5765,                0.68477,                0.64585,                0.70372,                0.47625,                  1.201,                   1.65,                 1.5271,                0.08416,                0.08416,                0.08416
                     19,                 1.1863,                 1.0809,                  1.484,                0.60277,                0.74761,                0.75383,                  0.552,                 1.1096,                 1.6188,                 1.4482,                0.08317,                0.08317,                0.08317
                     20,                 1.1848,                 1.0115,                 1.4607,                0.78532,                 0.7576,                0.80131,                  0.561,                  1.092,                  1.157,                 1.3799,                0.08218,                0.08218,                0.08218
                     21,                 1.1698,                 1.0171,                 1.4627,                0.57601,                0.60153,                0.56987,                0.32406,                 1.7304,                 2.1542,                  2.045,                0.08119,                0.08119,                0.08119
                     22,                 1.1618,                 1.1209,                 1.4453,                0.71899,                0.64919,                0.76253,                0.56564,                 1.1226,                 1.7403,                  1.419,                 0.0802,                 0.0802,                 0.0802
                     23,                 1.1505,                0.93826,                 1.4465,                0.78401,                0.78875,                0.87041,                 0.5795,                 1.2273,                 1.0672,                 1.5365,                0.07921,                0.07921,                0.07921
                     24,                  1.089,                0.91769,                 1.3738,                0.76103,                0.82544,                0.84429,                0.54787,                 1.2637,                 1.0453,                 1.5488,                0.07822,                0.07822,                0.07822
                     25,                 1.1354,                0.94194,                   1.43,                 0.7995,                0.83545,                0.87029,                0.63668,                 1.0381,                0.88521,                 1.3827,                0.07723,                0.07723,                0.07723
                     26,                  1.066,                  0.935,                 1.3842,                0.77406,                0.76553,                0.82278,                0.55198,                 1.2316,                 1.2189,                 1.4426,                0.07624,                0.07624,                0.07624
                     27,                  1.109,                0.90631,                 1.3905,                0.87292,                0.80342,                0.89662,                0.62043,                 1.2149,                0.92618,                 1.5383,                0.07525,                0.07525,                0.07525
                     28,                 1.0448,                0.80443,                 1.3494,                0.71774,                 0.7276,                0.80759,                  0.575,                 1.1197,                 1.2477,                 1.4129,                0.07426,                0.07426,                0.07426
                     29,                 1.0702,                0.85771,                 1.3718,                0.86096,                0.86436,                0.91549,                0.64055,                 1.1435,                0.82325,                 1.4392,                0.07327,                0.07327,                0.07327
                     30,                 1.0189,                0.79614,                 1.3174,                0.93406,                0.87682,                0.94154,                0.70456,                0.98303,                0.70979,                 1.2588,                0.07228,                0.07228,                0.07228
                     31,                 1.0178,                 0.7911,                 1.3155,                0.82771,                0.88206,                 0.8981,                0.61778,                 1.1047,                0.94113,                 1.4001,                0.07129,                0.07129,                0.07129
                     32,                 1.0337,                0.78895,                 1.3385,                0.76817,                0.69015,                0.82909,                0.53416,                 1.1781,                 1.2647,                 1.4095,                 0.0703,                 0.0703,                 0.0703
                     33,                0.99774,                0.73077,                 1.3021,                0.90714,                  0.831,                0.91221,                0.66198,                 1.0427,                0.87188,                 1.3159,                0.06931,                0.06931,                0.06931
                     34,                 1.0036,                0.78306,                 1.3052,                0.00011,                0.03421,                  7e-05,                  1e-05,                0.94253,                    inf,                  1.224,                0.06832,                0.06832,                0.06832
                     35,                0.96165,                 0.7262,                 1.2856,                0.86878,                0.83763,                 0.8793,                0.64411,                 1.0306,                0.85364,                 1.2841,                0.06733,                0.06733,                0.06733
                     36,                0.97154,                0.70034,                  1.283,                0.89181,                0.87863,                0.94292,                0.72781,                0.90729,                0.73285,                 1.1897,                0.06634,                0.06634,                0.06634
                     37,                0.96371,                0.81726,                 1.2961,                0.92568,                0.89226,                0.93472,                0.69261,                 1.0074,                0.73158,                 1.2818,                0.06535,                0.06535,                0.06535
                     38,                0.97299,                0.73565,                  1.286,                0.80784,                0.86546,                0.91025,                0.66838,                 1.0046,                0.86791,                 1.2773,                0.06436,                0.06436,                0.06436
                     39,                0.93795,                 0.6639,                 1.2588,                0.93988,                0.83174,                0.92205,                0.69075,                0.96707,                0.72723,                 1.2389,                0.06337,                0.06337,                0.06337
                     40,                0.91216,                0.64322,                 1.2364,                0.91089,                0.85925,                0.92153,                0.70028,                0.93195,                0.77269,                  1.226,                0.06238,                0.06238,                0.06238
                     41,                0.90956,                0.63185,                 1.2361,                0.87178,                0.85385,                0.90441,                 0.7037,                0.91165,                0.76809,                 1.1843,                0.06139,                0.06139,                0.06139
                     42,                0.90838,                0.62951,                   1.23,                0.93444,                0.83362,                0.92502,                0.70207,                0.95903,                0.75409,                 1.2109,                 0.0604,                 0.0604,                 0.0604
                     43,                0.88899,                0.62311,                 1.2244,                0.91102,                 0.9102,                0.94321,                0.72251,                 0.9192,                0.67624,                 1.1904,                0.05941,                0.05941,                0.05941
                     44,                0.89712,                0.62839,                 1.2266,                0.90914,                0.88096,                0.91388,                0.69684,                0.90517,                0.66308,                 1.2037,                0.05842,                0.05842,                0.05842
                     45,                0.91854,                0.65275,                 1.2377,                0.72122,                0.76327,                 0.8337,                0.63786,                 0.9246,                 1.1342,                 1.1751,                0.05743,                0.05743,                0.05743
                     46,                 0.8714,                0.60681,                 1.2126,                0.91118,                0.87105,                0.93575,                0.71915,                0.91057,                0.67637,                 1.1602,                0.05644,                0.05644,                0.05644
                     47,                 0.8926,                0.61232,                 1.2381,                 0.9644,                 0.8921,                0.93696,                0.71904,                0.92875,                0.62411,                 1.2045,                0.05545,                0.05545,                0.05545
                     48,                0.85586,                0.58367,                 1.2008,                0.88522,                0.82779,                0.87721,                0.66528,                0.93113,                0.75074,                 1.1954,                0.05446,                0.05446,                0.05446
                     49,                0.85547,                 0.5852,                 1.1979,                 0.9749,                0.88122,                0.94456,                0.74016,                 0.8907,                0.66915,                 1.1564,                0.05347,                0.05347,                0.05347
                     50,                0.85372,                0.60564,                 1.1903,                0.89339,                0.89672,                 0.9516,                 0.7225,                0.89194,                0.68521,                 1.1967,                0.05248,                0.05248,                0.05248
                     51,                 0.8451,                0.60675,                 1.2033,                0.90863,                0.88287,                0.93588,                0.74801,                0.82273,                0.61295,                 1.1068,                0.05149,                0.05149,                0.05149
                     52,                0.83703,                0.55483,                 1.1828,                0.89535,                0.85958,                0.89245,                0.69621,                0.90344,                0.70405,                 1.1794,                 0.0505,                 0.0505,                 0.0505
                     53,                0.83995,                0.55718,                 1.1688,                0.90833,                0.88347,                0.92308,                0.72819,                0.86889,                0.68396,                  1.161,                0.04951,                0.04951,                0.04951
                     54,                0.83659,                0.56006,                 1.1815,                0.93487,                0.92765,                0.95582,                0.74298,                0.84496,                0.55784,                  1.143,                0.04852,                0.04852,                0.04852
                     55,                0.83676,                0.57133,                 1.1817,                0.85062,                 0.8423,                0.88846,                0.68843,                0.95697,                 0.7461,                 1.2262,                0.04753,                0.04753,                0.04753
                     56,                0.83885,                0.56566,                 1.1723,                0.91912,                0.85237,                0.91312,                0.68267,                0.94408,                0.69168,                 1.2565,                0.04654,                0.04654,                0.04654
                     57,                0.81744,                0.53255,                 1.1651,                 0.9557,                0.88407,                0.94764,                 0.7265,                0.86586,                0.58886,                 1.1502,                0.04555,                0.04555,                0.04555
                     58,                0.79188,                0.53896,                 1.1569,                0.93163,                0.84998,                0.92312,                0.69438,                0.95564,                0.64619,                 1.2331,                0.04456,                0.04456,                0.04456
                     59,                0.80593,                0.52169,                 1.1485,                0.90223,                0.89916,                0.91337,                0.72194,                0.83873,                0.58776,                 1.1321,                0.04357,                0.04357,                0.04357
                     60,                0.79985,                0.53214,                 1.1589,                0.91179,                0.88387,                0.92218,                0.74468,                0.86801,                 0.5572,                 1.1305,                0.04258,                0.04258,                0.04258
                     61,                0.79255,                0.51817,                 1.1451,                0.92514,                0.86957,                0.90546,                0.71633,                0.84685,                0.64908,                 1.1155,                0.04159,                0.04159,                0.04159
                     62,                0.79149,                 0.5214,                 1.1431,                0.91276,                0.88847,                0.92926,                0.72649,                0.85135,                 0.6096,                 1.1301,                 0.0406,                 0.0406,                 0.0406
                     63,                0.77858,                0.51052,                 1.1389,                0.90236,                  0.832,                0.88921,                0.66783,                0.95531,                0.81229,                 1.2288,                0.03961,                0.03961,                0.03961
                     64,                0.78011,                0.51826,                 1.1393,                0.83312,                0.86978,                0.89712,                0.63611,                0.95035,                0.74093,                 1.2615,                0.03862,                0.03862,                0.03862
                     65,                0.76913,                0.51325,                 1.1361,                0.93266,                0.87581,                0.93055,                0.74444,                0.82997,                0.56693,                 1.1113,                0.03763,                0.03763,                0.03763
                     66,                0.76553,                 0.5074,                 1.1255,                0.93223,                  0.901,                0.92033,                0.73967,                0.82723,                 0.5621,                 1.1239,                0.03664,                0.03664,                0.03664
                     67,                0.74061,                0.48327,                 1.1062,                0.95307,                0.89403,                0.92739,                0.73121,                0.83292,                0.58576,                 1.1274,                0.03565,                0.03565,                0.03565
                     68,                0.75382,                0.49096,                 1.1063,                0.91348,                0.95211,                0.95838,                 0.7688,                0.75988,                0.50594,                 1.0588,                0.03466,                0.03466,                0.03466
                     69,                0.75587,                0.48951,                 1.1218,                0.90938,                0.86671,                 0.9066,                0.71207,                0.92677,                0.58194,                 1.2067,                0.03367,                0.03367,                0.03367
                     70,                0.75069,                0.47474,                 1.1092,                0.91011,                0.87908,                0.92908,                0.74604,                0.82578,                0.57177,                 1.0982,                0.03268,                0.03268,                0.03268
                     71,                0.73841,                0.47224,                 1.1059,                0.93185,                0.88379,                0.92288,                0.72438,                 0.8506,                 0.5717,                 1.1378,                0.03169,                0.03169,                0.03169
                     72,                0.71954,                0.46698,                 1.0927,                0.90876,                0.89423,                0.91065,                0.72351,                  0.864,                0.58146,                 1.1628,                 0.0307,                 0.0307,                 0.0307
                     73,                 0.7169,                0.46265,                 1.0825,                0.92205,                0.88329,                0.93631,                0.73756,                0.82732,                0.60299,                 1.1031,                0.02971,                0.02971,                0.02971
                     74,                0.72494,                0.45948,                 1.0947,                0.92628,                0.92078,                0.94753,                0.77439,                0.75852,                0.48477,                 1.0476,                0.02872,                0.02872,                0.02872
                     75,                 0.7244,                 0.4728,                 1.0983,                0.92772,                0.89466,                0.94629,                0.75198,                0.83281,                0.56837,                 1.1248,                0.02773,                0.02773,                0.02773
                     76,                0.72683,                0.45449,                 1.0897,                0.95726,                0.92383,                 0.9679,                0.77139,                0.78966,                0.48063,                 1.0706,                0.02674,                0.02674,                0.02674
                     77,                0.72395,                0.46533,                 1.0928,                0.93005,                0.83299,                0.88126,                0.71007,                0.90688,                0.58276,                 1.1785,                0.02575,                0.02575,                0.02575
                     78,                0.71902,                 0.4536,                 1.0877,                0.91249,                0.88873,                0.91971,                0.71775,                 0.8384,                0.57082,                 1.1006,                0.02476,                0.02476,                0.02476
                     79,                0.68733,                0.44072,                 1.0722,                 0.9348,                0.86321,                0.91615,                0.73306,                0.84722,                0.55598,                 1.1443,                0.02377,                0.02377,                0.02377
                     80,                0.68284,                0.42704,                 1.0731,                0.90944,                 0.8875,                0.91938,                0.73791,                0.83017,                0.55424,                 1.1093,                0.02278,                0.02278,                0.02278
                     81,                0.69333,                0.43072,                  1.075,                0.92132,                0.86034,                0.92415,                0.72906,                0.84031,                0.57064,                 1.1245,                0.02179,                0.02179,                0.02179
                     82,                0.70031,                0.43895,                 1.0807,                0.93553,                0.87934,                0.91914,                0.75677,                0.80604,                 0.4817,                 1.0896,                 0.0208,                 0.0208,                 0.0208
                     83,                0.65965,                0.41216,                 1.0549,                0.89997,                0.85151,                0.88321,                0.72801,                0.82917,                0.57243,                  1.121,                0.01981,                0.01981,                0.01981
                     84,                0.66451,                0.41438,                 1.0511,                0.92832,                0.89163,                0.92036,                0.74528,                0.79817,                0.56007,                 1.0822,                0.01882,                0.01882,                0.01882
                     85,                0.66501,                0.41136,                 1.0551,                0.91375,                0.85755,                0.86954,                0.70284,                 0.8897,                0.62151,                 1.1613,                0.01783,                0.01783,                0.01783
                     86,                0.66012,                0.40675,                 1.0513,                0.93226,                0.84524,                0.89978,                0.72233,                 0.8189,                0.56214,                 1.0943,                0.01684,                0.01684,                0.01684
                     87,                0.66349,                0.41192,                 1.0539,                0.91796,                0.84578,                0.88671,                0.72418,                0.85557,                0.57806,                 1.1352,                0.01585,                0.01585,                0.01585
                     88,                0.65334,                0.40426,                 1.0473,                0.91876,                0.90377,                0.93035,                0.76899,                0.74867,                 0.5187,                 1.0297,                0.01486,                0.01486,                0.01486
                     89,                0.63797,                0.39724,                 1.0405,                0.89609,                0.86709,                 0.9012,                0.73702,                0.80631,                0.54721,                 1.1182,                0.01387,                0.01387,                0.01387
                     90,                0.64132,                0.39254,                 1.0424,                0.89973,                0.85552,                0.90981,                0.73905,                 0.8189,                0.57488,                 1.1033,                0.01288,                0.01288,                0.01288
                     91,                0.65479,                0.38395,                 1.0057,                0.90727,                0.89448,                0.91464,                0.74811,                0.82692,                0.49366,                 1.1099,                0.01189,                0.01189,                0.01189
                     92,                 0.6636,                0.37917,                0.99375,                0.91732,                0.85809,                0.90325,                0.75156,                0.82267,                0.49823,                 1.1108,                 0.0109,                 0.0109,                 0.0109
                     93,                0.66485,                0.37424,                 1.0053,                0.91378,                0.84061,                 0.8691,                0.71074,                0.87402,                0.57394,                 1.1632,                0.00991,                0.00991,                0.00991
                     94,                0.63135,                0.36125,                0.98994,                0.91507,                0.85731,                0.87825,                0.71453,                0.86309,                  0.559,                 1.1399,                0.00892,                0.00892,                0.00892
