                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     23,                0.63081,                0.42285,                  1.003,                0.90181,                0.89431,                 0.9503,                0.76462,                  0.716,                0.53386,                 1.0374,                0.07921,                0.07921,                0.07921
                     24,                0.61928,                0.41998,                0.99087,                0.97487,                0.96195,                0.96708,                0.80061,                0.67732,                0.42542,                 1.0271,                0.07822,                0.07822,                0.07822
                     25,                0.63437,                 0.4184,                 1.0023,                0.96549,                0.92646,                0.96349,                0.80937,                0.65508,                0.43559,                0.97532,                0.07723,                0.07723,                0.07723
                     26,                0.62606,                0.40952,                0.99422,                0.97408,                0.90448,                0.94838,                0.78548,                0.68807,                0.44275,                  1.014,                0.07624,                0.07624,                0.07624
                     27,                0.61691,                0.40377,                0.99687,                 0.9295,                0.94031,                0.95584,                0.79686,                0.69863,                0.46714,                 1.0003,                0.07525,                0.07525,                0.07525
                     28,                0.60078,                0.39754,                0.98232,                0.96984,                0.95066,                0.96975,                0.82793,                0.62379,                 0.4259,                0.97917,                0.07426,                0.07426,                0.07426
                     29,                0.60671,                0.38987,                0.98429,                 0.9547,                0.92159,                0.96587,                0.82384,                0.62323,                0.41992,                0.96959,                0.07327,                0.07327,                0.07327
                     30,                0.59268,                0.39668,                0.98108,                0.91225,                0.91354,                0.95394,                0.78351,                0.72168,                 0.4678,                 1.0181,                0.07228,                0.07228,                0.07228
                     31,                0.58963,                0.39068,                0.97778,                 0.9232,                0.88029,                0.94596,                0.79168,                0.69008,                 0.4916,                 1.0132,                0.07129,                0.07129,                0.07129
                     32,                0.58968,                0.38996,                0.97748,                0.95315,                 0.8754,                0.94445,                0.81281,                0.61247,                0.45517,                0.96552,                 0.0703,                 0.0703,                 0.0703
                     33,                0.57638,                 0.3757,                0.97306,                0.95717,                0.91017,                 0.9672,                0.82341,                0.61713,                0.43029,                0.97138,                0.06931,                0.06931,                0.06931
                     34,                0.57899,                0.38114,                0.97652,                0.95399,                0.89785,                0.94778,                 0.8002,                0.66776,                0.45873,                0.99054,                0.06832,                0.06832,                0.06832
                     35,                0.56087,                0.37038,                0.96669,                0.95236,                0.89911,                0.94229,                0.80171,                 0.6481,                0.43833,                0.98358,                0.06733,                0.06733,                0.06733
                     36,                0.57186,                0.37889,                0.97047,                0.91173,                 0.8947,                0.94977,                 0.7897,                0.73206,                0.51864,                 1.0489,                0.06634,                0.06634,                0.06634
                     37,                0.56501,                 0.3654,                0.96783,                0.90796,                0.79918,                0.89298,                0.76551,                0.69576,                 0.5197,                 1.0199,                0.06535,                0.06535,                0.06535
                     38,                0.55821,                0.36646,                0.95665,                0.89644,                0.93218,                0.96068,                0.84178,                0.59203,                0.41413,                 0.9453,                0.06436,                0.06436,                0.06436
                     39,                0.54691,                0.35756,                0.96246,                0.98101,                0.96719,                0.97899,                0.84806,                0.58739,                0.38418,                0.93996,                0.06337,                0.06337,                0.06337
                     40,                0.54302,                0.35468,                 0.9536,                0.94828,                 0.8674,                 0.9498,                 0.8132,                0.66084,                0.40999,                0.99708,                0.06238,                0.06238,                0.06238
                     41,                0.54566,                0.35353,                0.95615,                0.94363,                0.91756,                0.96166,                 0.8205,                0.62237,                0.42787,                0.96858,                0.06139,                0.06139,                0.06139
                     42,                0.53264,                0.35349,                0.94967,                0.93812,                0.93702,                0.95682,                0.83065,                0.59836,                0.40128,                0.96277,                 0.0604,                 0.0604,                 0.0604
                     43,                0.54095,                0.35108,                0.95551,                0.96054,                0.92361,                0.96907,                 0.8376,                0.60736,                0.40058,                0.96423,                0.05941,                0.05941,                0.05941
                     44,                0.53535,                 0.3467,                0.95136,                0.92716,                0.92313,                0.94708,                0.82554,                0.59196,                0.41552,                0.95792,                0.05842,                0.05842,                0.05842
                     45,                0.54293,                0.35471,                0.95661,                0.96673,                0.89773,                0.96114,                0.83691,                0.58844,                 0.4238,                0.94619,                0.05743,                0.05743,                0.05743
                     46,                0.52429,                0.34653,                0.95574,                0.97732,                0.93411,                0.97038,                0.85084,                0.57549,                0.37501,                0.94577,                0.05644,                0.05644,                0.05644
                     47,                0.53052,                0.33794,                0.95062,                0.97474,                0.93879,                0.97904,                0.83568,                0.63758,                0.38722,                0.98099,                0.05545,                0.05545,                0.05545
                     48,                0.51763,                0.32867,                0.94755,                0.93494,                0.89978,                0.96288,                0.82362,                 0.6153,                0.41316,                0.97738,                0.05446,                0.05446,                0.05446
                     49,                0.51501,                0.33836,                0.94949,                0.94362,                0.91497,                0.96326,                 0.8296,                0.60194,                0.40426,                0.95348,                0.05347,                0.05347,                0.05347
                     50,                0.51428,                0.33786,                0.94175,                 0.9724,                0.86752,                0.94027,                0.80122,                0.64238,                0.43222,                0.99722,                0.05248,                0.05248,                0.05248
                     51,                 0.5116,                0.33455,                 0.9454,                0.97393,                0.90605,                0.96663,                0.83833,                0.58905,                0.40525,                0.95191,                0.05149,                0.05149,                0.05149
                     52,                0.50757,                0.33268,                0.93112,                0.97082,                0.92742,                0.97211,                0.85239,                0.56863,                0.37952,                0.94645,                 0.0505,                 0.0505,                 0.0505
                     53,                0.51033,                0.32423,                0.94255,                0.95476,                0.94986,                0.96488,                0.83493,                0.58378,                0.38199,                0.96026,                0.04951,                0.04951,                0.04951
                     54,                0.49843,                0.32053,                0.93375,                0.98192,                0.93049,                0.96807,                0.83758,                 0.5946,                0.37078,                0.95452,                0.04852,                0.04852,                0.04852
                     55,                0.50066,                0.32326,                0.93679,                0.97541,                0.91182,                0.97507,                0.85733,                0.56787,                 0.3879,                0.92966,                0.04753,                0.04753,                0.04753
                     56,                0.50962,                0.31977,                0.93851,                0.95115,                0.85977,                0.93193,                0.81827,                0.58767,                0.40307,                0.96316,                0.04654,                0.04654,                0.04654
                     57,                0.49857,                0.31881,                0.93737,                0.97192,                0.91672,                0.96904,                0.85293,                0.57118,                 0.3576,                0.94746,                0.04555,                0.04555,                0.04555
                     58,                0.49171,                0.32217,                0.93373,                0.96936,                0.92846,                0.96827,                0.84622,                0.58195,                0.39013,                0.94361,                0.04456,                0.04456,                0.04456
                     59,                0.48313,                0.31381,                0.92944,                0.97481,                0.95224,                 0.9748,                0.87173,                0.53997,                0.34934,                 0.9282,                0.04357,                0.04357,                0.04357
                     60,                0.47862,                0.31144,                0.93175,                0.96347,                 0.9305,                0.97017,                0.85988,                0.56295,                0.36734,                0.94853,                0.04258,                0.04258,                0.04258
                     61,                  0.483,                0.30453,                 0.9315,                0.94158,                0.93997,                0.96771,                0.85651,                0.56187,                0.34782,                0.93473,                0.04159,                0.04159,                0.04159
                     62,                0.48293,                0.30814,                0.92893,                0.94494,                0.94713,                0.97164,                0.85702,                0.55583,                0.36576,                0.93778,                 0.0406,                 0.0406,                 0.0406
                     63,                0.47897,                0.30883,                0.93055,                0.98031,                 0.9232,                0.96076,                0.84499,                0.56458,                0.36451,                0.93692,                0.03961,                0.03961,                0.03961
                     64,                0.48053,                0.30482,                0.93143,                0.91753,                0.88179,                0.92987,                0.81604,                0.62534,                0.41523,                0.97294,                0.03862,                0.03862,                0.03862
                     65,                0.46988,                0.30406,                0.91852,                0.93735,                0.88806,                0.93633,                0.82419,                0.59759,                0.42385,                0.96321,                0.03763,                0.03763,                0.03763
                     66,                 0.4746,                0.30318,                0.92602,                0.95939,                0.91652,                0.96657,                0.85132,                0.57605,                0.36016,                0.94594,                0.03664,                0.03664,                0.03664
                     67,                0.46371,                 0.2949,                0.92049,                0.92464,                0.91324,                0.96012,                0.83266,                0.59892,                0.38285,                0.95816,                0.03565,                0.03565,                0.03565
                     68,                 0.4619,                0.29492,                0.91219,                0.98502,                0.93668,                0.97402,                0.86806,                0.53906,                0.32765,                0.92254,                0.03466,                0.03466,                0.03466
                     69,                0.46545,                0.29512,                0.91911,                0.96378,                0.91713,                0.96576,                0.85813,                0.56076,                0.34368,                0.94475,                0.03367,                0.03367,                0.03367
                     70,                0.45662,                0.29248,                0.91981,                0.89858,                0.94471,                0.94948,                0.82892,                0.58299,                0.37469,                0.95741,                0.03268,                0.03268,                0.03268
                     71,                0.45784,                0.29331,                0.91324,                0.95539,                0.90984,                0.96269,                0.84418,                0.57774,                 0.3576,                0.95214,                0.03169,                0.03169,                0.03169
                     72,                0.45359,                0.28383,                0.91585,                0.97998,                0.94042,                 0.9718,                0.85464,                0.56762,                0.33777,                0.93912,                 0.0307,                 0.0307,                 0.0307
                     73,                0.44657,                0.28317,                0.90812,                0.95186,                0.90958,                0.97213,                0.85867,                0.56836,                 0.3606,                0.93984,                0.02971,                0.02971,                0.02971
                     74,                 0.4562,                 0.2862,                0.91489,                 0.9374,                0.87772,                0.93727,                0.83053,                0.60279,                0.39462,                0.96257,                0.02872,                0.02872,                0.02872
                     75,                0.45162,                0.28675,                0.91906,                0.93206,                0.95226,                0.97439,                0.86504,                0.54144,                0.34593,                0.92099,                0.02773,                0.02773,                0.02773
                     76,                0.45021,                0.28299,                 0.9101,                0.93695,                0.93607,                 0.9653,                0.85283,                0.55465,                0.35687,                0.93628,                0.02674,                0.02674,                0.02674
                     77,                0.45062,                0.28094,                0.91167,                0.92301,                0.93699,                0.96506,                0.84689,                0.56157,                0.36812,                0.93972,                0.02575,                0.02575,                0.02575
                     78,                0.44634,                0.27823,                0.90764,                0.95251,                0.88928,                0.95794,                0.84468,                 0.5774,                0.38377,                0.94944,                0.02476,                0.02476,                0.02476
                     79,                 0.4304,                0.26983,                0.90602,                0.97658,                0.94255,                0.97308,                 0.8671,                0.54906,                0.32106,                0.93553,                0.02377,                0.02377,                0.02377
