                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     28,                0.42323,                0.26992,                 0.9032,                0.96848,                0.95757,                0.97148,                0.86966,                0.54143,                0.32032,                0.93231,              0.0007426,              0.0007426,              0.0007426
                     29,                0.42332,                0.26616,                 0.9052,                0.96081,                0.95914,                0.96963,                0.87671,                0.53992,                0.31971,                0.93564,              0.0007327,              0.0007327,              0.0007327
                     30,                0.42753,                0.26779,                0.90951,                0.99135,                0.93887,                0.97136,                0.87805,                0.52936,                0.30718,                0.92235,              0.0007228,              0.0007228,              0.0007228
                     31,                0.42243,                0.26828,                0.90346,                0.97075,                0.95403,                0.97087,                0.87473,                0.53715,                0.30899,                0.93611,              0.0007129,              0.0007129,              0.0007129
                     32,                0.42425,                0.27069,                0.90512,                0.95704,                 0.9447,                0.96616,                0.87084,                0.53237,                0.33235,                0.93187,               0.000703,               0.000703,               0.000703
                     33,                0.41718,                  0.261,                0.90471,                0.95718,                0.95231,                0.97079,                0.87214,                0.54574,                0.33263,                 0.9476,              0.0006931,              0.0006931,              0.0006931
                     34,                0.42396,                0.26952,                0.90802,                0.94012,                0.95578,                0.96459,                0.87233,                0.54133,                0.33443,                 0.9385,              0.0006832,              0.0006832,              0.0006832
                     35,                0.40883,                0.26119,                0.90038,                0.94275,                0.95152,                0.96321,                0.86692,                0.54764,                0.34212,                0.94291,              0.0006733,              0.0006733,              0.0006733
                     36,                0.42371,                0.26983,                0.90626,                0.98078,                0.95394,                 0.9706,                0.87313,                0.52543,                0.31668,                0.92304,              0.0006634,              0.0006634,              0.0006634
                     37,                0.41201,                0.26179,                0.90235,                0.97992,                0.95351,                0.96914,                0.87429,                 0.5272,                0.31085,                 0.9212,              0.0006535,              0.0006535,              0.0006535
                     38,                0.41482,                0.26361,                0.89678,                 0.9843,                0.95724,                0.97283,                0.88032,                0.52753,                 0.3144,                0.91829,              0.0006436,              0.0006436,              0.0006436
                     39,                0.41148,                0.26059,                0.90478,                0.98948,                0.94552,                0.97331,                0.87912,                 0.5223,                0.31421,                0.92059,              0.0006337,              0.0006337,              0.0006337
                     40,                0.40939,                0.26089,                0.89901,                0.98562,                 0.9397,                0.97375,                0.87937,                 0.5187,                0.31982,                0.91992,              0.0006238,              0.0006238,              0.0006238
                     41,                0.41195,                0.26241,                0.89917,                0.98604,                  0.932,                0.97237,                0.87442,                0.54129,                0.32671,                0.93203,              0.0006139,              0.0006139,              0.0006139
                     42,                0.40754,                0.25898,                0.89772,                0.97644,                0.92443,                0.96677,                0.87682,                0.54191,                0.33426,                0.93617,               0.000604,               0.000604,               0.000604
                     43,                0.41293,                0.26079,                0.89801,                0.96715,                0.94669,                0.96821,                0.88121,                0.51836,                0.31559,                0.91604,              0.0005941,              0.0005941,              0.0005941
                     44,                0.41694,                0.26337,                0.90228,                 0.9776,                0.95789,                0.97104,                0.88119,                0.52188,                0.31504,                0.91591,              0.0005842,              0.0005842,              0.0005842
                     45,                0.41558,                 0.2637,                0.90143,                0.98833,                0.93367,                0.96957,                0.88037,                0.53257,                0.31675,                0.92759,              0.0005743,              0.0005743,              0.0005743
                     46,                 0.4043,                0.25881,                 0.9022,                0.98837,                0.96244,                0.97562,                0.88583,                0.52141,                0.30173,                0.91475,              0.0005644,              0.0005644,              0.0005644
                     47,                0.41349,                0.25612,                0.90295,                0.98567,                0.95653,                0.97424,                0.87971,                0.52596,                0.31119,                0.91665,              0.0005545,              0.0005545,              0.0005545
                     48,                0.39949,                 0.2538,                0.89723,                0.97479,                0.96025,                0.97516,                0.87711,                0.53041,                0.31139,                0.91932,              0.0005446,              0.0005446,              0.0005446
                     49,                0.40439,                0.26081,                0.90117,                0.98281,                0.93865,                0.97302,                0.88028,                0.52394,                0.31924,                0.92006,              0.0005347,              0.0005347,              0.0005347
                     50,                0.40662,                0.25965,                0.89842,                0.97208,                0.96138,                0.97772,                0.88103,                0.51805,                 0.3062,                0.91375,              0.0005248,              0.0005248,              0.0005248
                     51,                0.41009,                0.25869,                0.90245,                0.97121,                0.92848,                0.97198,                0.87493,                0.53584,                0.32672,                0.92605,              0.0005149,              0.0005149,              0.0005149
                     52,                0.40557,                0.25804,                0.89395,                0.97301,                0.94345,                0.97016,                0.87589,                0.54273,                 0.3175,                0.93503,               0.000505,               0.000505,               0.000505
                     53,                0.41162,                0.25779,                0.90034,                0.98971,                0.95668,                0.97722,                0.87822,                0.53025,                0.30283,                0.92179,              0.0004951,              0.0004951,              0.0004951
                     54,                 0.4017,                0.25524,                0.89508,                  0.973,                0.96042,                0.97182,                0.87862,                0.52297,                0.30683,                0.92128,              0.0004852,              0.0004852,              0.0004852
                     55,                0.40927,                0.26023,                0.89898,                 0.9883,                0.94296,                0.97176,                0.87865,                  0.528,                0.31395,                0.92603,              0.0004753,              0.0004753,              0.0004753
                     56,                0.41228,                0.25819,                0.90188,                0.98877,                0.93728,                0.97302,                 0.8817,                0.53203,                0.31292,                0.92454,              0.0004654,              0.0004654,              0.0004654
                     57,                0.41072,                0.25741,                0.90245,                0.98665,                0.93848,                0.97033,                0.87958,                0.53726,                0.32044,                0.93331,              0.0004555,              0.0004555,              0.0004555
                     58,                0.40614,                0.25556,                0.90081,                0.98143,                0.93724,                0.97163,                0.88012,                0.54082,                0.31203,                0.93418,              0.0004456,              0.0004456,              0.0004456
                     59,                 0.3966,                0.25365,                0.89289,                0.96452,                0.95251,                0.96744,                0.87885,                0.52928,                0.30998,                0.92854,              0.0004357,              0.0004357,              0.0004357
                     60,                0.40006,                0.25576,                0.89938,                0.98019,                0.96459,                0.97387,                 0.8823,                0.51254,                0.29937,                0.91277,              0.0004258,              0.0004258,              0.0004258
                     61,                0.40197,                0.25373,                0.89799,                 0.9819,                0.96036,                0.97337,                0.88139,                0.51483,                0.29643,                0.91524,              0.0004159,              0.0004159,              0.0004159
                     62,                0.40476,                0.25543,                0.89731,                0.97901,                  0.962,                0.97109,                0.87965,                0.52459,                 0.3001,                0.91808,               0.000406,               0.000406,               0.000406
                     63,                0.39953,                0.25387,                0.89669,                0.98207,                0.95392,                0.97107,                0.87885,                0.52166,                0.30526,                0.92397,              0.0003961,              0.0003961,              0.0003961
                     64,                0.40377,                0.25491,                0.90068,                0.97632,                0.94689,                0.96931,                0.87693,                0.53358,                0.30682,                 0.9304,              0.0003862,              0.0003862,              0.0003862
                     65,                0.39269,                0.25045,                0.89006,                0.97856,                0.94078,                0.96984,                 0.8806,                0.53039,                0.30861,                0.92675,              0.0003763,              0.0003763,              0.0003763
                     66,                0.40195,                0.25533,                0.89857,                 0.9443,                0.95119,                0.96614,                0.87665,                0.53203,                0.32046,                0.92909,              0.0003664,              0.0003664,              0.0003664
                     67,                 0.3916,                0.24946,                0.89208,                0.97517,                0.94157,                0.97417,                 0.8812,                0.51888,                0.31168,                0.91516,              0.0003565,              0.0003565,              0.0003565
                     68,                 0.3953,                0.25259,                0.88896,                0.98789,                0.96028,                0.97609,                 0.8813,                0.51788,                0.30097,                0.91368,              0.0003466,              0.0003466,              0.0003466
                     69,                0.39498,                0.25392,                0.89227,                0.97796,                0.95391,                0.97523,                0.88516,                0.51515,                0.30368,                0.91292,              0.0003367,              0.0003367,              0.0003367
                     70,                0.39989,                0.25312,                0.89811,                0.98099,                0.94196,                0.97496,                 0.8845,                0.51681,                0.30593,                0.91509,              0.0003268,              0.0003268,              0.0003268
                     71,                0.39797,                0.25381,                0.89434,                0.98096,                0.93974,                0.97177,                0.87884,                0.52477,                 0.3105,                0.91969,              0.0003169,              0.0003169,              0.0003169
                     72,                0.38923,                0.24726,                0.89167,                0.98512,                0.94034,                0.96941,                0.87802,                0.53589,                0.31731,                 0.9331,               0.000307,               0.000307,               0.000307
                     73,                0.38692,                0.24637,                0.88623,                0.98321,                 0.9412,                0.97067,                0.88016,                0.51721,                0.31436,                 0.9177,              0.0002971,              0.0002971,              0.0002971
                     74,                0.39444,                 0.2478,                0.89555,                0.96992,                0.93654,                 0.9687,                0.87802,                0.52851,                  0.319,                0.92454,              0.0002872,              0.0002872,              0.0002872
                     75,                0.39808,                0.25367,                 0.8997,                0.97896,                0.95198,                0.97109,                0.88169,                0.52748,                 0.3088,                0.92686,              0.0002773,              0.0002773,              0.0002773
                     76,                0.40069,                0.25474,                0.89521,                0.98369,                0.94932,                0.97306,                0.88162,                0.51857,                0.30818,                0.91632,              0.0002674,              0.0002674,              0.0002674
                     77,                0.39952,                0.25004,                0.89374,                0.98514,                0.94676,                0.97294,                 0.8827,                0.52362,                0.30784,                0.92234,              0.0002575,              0.0002575,              0.0002575
                     78,                0.39667,                0.24992,                0.89085,                  0.982,                0.96283,                0.97515,                0.88586,                0.50994,                0.30298,                0.91301,              0.0002476,              0.0002476,              0.0002476
                     79,                0.38243,                0.24227,                0.88963,                0.99119,                0.95139,                0.97582,                0.88631,                0.51354,                0.30184,                0.91478,              0.0002377,              0.0002377,              0.0002377
                     80,                0.39482,                0.24728,                0.89367,                0.98663,                0.95949,                0.97484,                0.88766,                0.50946,                0.29528,                0.91156,              0.0002278,              0.0002278,              0.0002278
                     81,                0.39272,                0.24662,                0.88915,                0.98815,                0.95715,                0.97474,                0.88086,                0.52223,                0.29379,                0.91919,              0.0002179,              0.0002179,              0.0002179
                     82,                0.40391,                0.25354,                0.89694,                0.98577,                0.95908,                0.97477,                0.88025,                0.53011,                0.29492,                 0.9254,               0.000208,               0.000208,               0.000208
                     83,                0.38758,                0.24726,                0.88783,                0.98725,                0.94666,                0.97207,                 0.8814,                0.52776,                0.29982,                0.92764,              0.0001981,              0.0001981,              0.0001981
                     84,                0.38667,                0.24273,                0.88902,                0.98652,                0.94535,                0.97355,                0.88483,                0.52144,                0.30088,                0.92284,              0.0001882,              0.0001882,              0.0001882
                     85,                0.38492,                0.24338,                0.88557,                0.98558,                0.94204,                0.97123,                0.88072,                0.53148,                0.30209,                0.93362,              0.0001783,              0.0001783,              0.0001783
                     86,                0.38624,                0.24402,                0.88761,                0.98375,                0.93942,                0.97105,                0.88186,                0.52896,                0.30379,                0.93411,              0.0001684,              0.0001684,              0.0001684
                     87,                0.38799,                0.24696,                0.89092,                0.97983,                 0.9559,                0.97424,                0.88609,                0.52043,                0.29726,                0.92206,              0.0001585,              0.0001585,              0.0001585
                     88,                0.39032,                0.24608,                0.89222,                0.97367,                0.95205,                  0.972,                0.88243,                0.53159,                0.30541,                 0.9336,              0.0001486,              0.0001486,              0.0001486
                     89,                0.38169,                0.24164,                0.88683,                0.97767,                0.94314,                0.96973,                0.87973,                0.52159,                0.30685,                0.92695,              0.0001387,              0.0001387,              0.0001387
                     90,                0.38021,                0.23862,                0.88489,                0.97765,                0.95024,                0.97033,                0.88035,                0.52315,                0.30399,                0.92768,              0.0001288,              0.0001288,              0.0001288
                     91,                0.34779,                0.21944,                0.85083,                0.98186,                0.96106,                0.97233,                0.88309,                0.53014,                0.29246,                0.93538,              0.0001189,              0.0001189,              0.0001189
                     92,                0.34605,                0.21743,                0.85216,                0.98335,                0.95507,                0.96848,                0.87701,                  0.524,                0.30347,                0.92794,               0.000109,               0.000109,               0.000109
                     93,                0.34309,                0.21471,                0.84992,                0.98247,                 0.9513,                0.96745,                0.87185,                0.52601,                0.30369,                0.93065,               9.91e-05,               9.91e-05,               9.91e-05
                     94,                0.33874,                0.21257,                0.84707,                0.98825,                0.95216,                0.96712,                0.87156,                0.52459,                0.30015,                0.92778,               8.92e-05,               8.92e-05,               8.92e-05
                     95,                0.33816,                  0.211,                0.84669,                0.98843,                0.95333,                0.97006,                0.88004,                0.52089,                0.30078,                0.92748,               7.93e-05,               7.93e-05,               7.93e-05
                     96,                0.33679,                0.21143,                0.84723,                 0.9885,                0.96174,                0.97226,                0.87799,                0.52537,                0.30093,                0.92598,               6.94e-05,               6.94e-05,               6.94e-05
                     97,                0.34236,                 0.2121,                0.84821,                 0.9877,                0.96056,                0.97277,                 0.8798,                0.51927,                0.30223,                0.92433,               5.95e-05,               5.95e-05,               5.95e-05
                     98,                0.33591,                 0.2104,                0.84883,                0.98491,                0.95749,                0.97194,                0.87871,                0.52238,                0.29978,                0.92756,               4.96e-05,               4.96e-05,               4.96e-05
                     99,                0.33567,                0.21239,                0.85094,                0.98746,                0.95593,                0.97231,                0.88025,                0.52441,                0.29885,                  0.929,               3.97e-05,               3.97e-05,               3.97e-05
                    100,                0.33421,                0.20895,                0.84572,                0.98922,                0.96011,                0.97245,                0.88425,                0.52691,                0.29433,                0.93199,               2.98e-05,               2.98e-05,               2.98e-05
