                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     36,                0.58698,                0.38437,                0.99958,                  0.971,                0.93593,                0.97338,                0.85002,                  0.574,                0.38726,                0.94512,              0.0010396,              0.0010396,              0.0010396
                     37,                0.56825,                 0.3706,                0.98815,                0.96252,                0.94801,                0.96997,                 0.8515,                0.56331,                 0.3834,                0.94172,              0.0010334,              0.0010334,              0.0010334
                     38,                0.58683,                0.37275,                 0.9937,                0.96855,                0.96606,                0.97356,                0.85208,                0.57264,                0.37635,                0.94467,              0.0010273,              0.0010273,              0.0010273
                     39,                0.57192,                0.36848,                0.99352,                0.96408,                0.92283,                0.97469,                0.84502,                0.58678,                0.41055,                0.94194,              0.0010211,              0.0010211,              0.0010211
                     40,                0.55058,                0.35572,                0.97818,                0.96442,                0.94377,                0.97741,                0.85549,                0.58911,                0.38117,                0.94342,              0.0010149,              0.0010149,              0.0010149
                     41,                 0.5556,                0.36529,                0.97726,                0.96726,                0.94648,                0.97133,                0.85114,                0.57609,                0.38363,                0.94249,              0.0010087,              0.0010087,              0.0010087
                     42,                 0.5593,                 0.3596,                 0.9765,                0.96021,                0.94523,                 0.9679,                 0.8432,                0.58806,                0.38006,                 0.9434,              0.0010025,              0.0010025,              0.0010025
                     43,                0.56029,                 0.3601,                0.97733,                 0.9742,                0.95224,                0.97148,                0.85722,                 0.5533,                0.36928,                0.93395,             0.00099631,             0.00099631,             0.00099631
                     44,                0.56334,                0.35969,                 0.9821,                0.97116,                0.92967,                0.97046,                0.84809,                0.60491,                0.40287,                0.95042,             0.00099013,             0.00099013,             0.00099013
                     45,                0.56304,                0.36614,                0.98395,                0.98714,                0.97024,                0.98051,                0.85385,                0.58369,                0.35497,                0.94477,             0.00098394,             0.00098394,             0.00098394
                     46,                0.54586,                0.35549,                0.97811,                0.98602,                0.97349,                0.97376,                0.84601,                0.58179,                0.36696,                0.94093,             0.00097775,             0.00097775,             0.00097775
                     47,                0.55412,                0.35332,                0.97961,                0.97149,                0.96301,                0.97609,                0.85241,                0.58891,                0.37457,                0.95113,             0.00097156,             0.00097156,             0.00097156
                     48,                0.52938,                0.34083,                0.96892,                0.98945,                 0.9553,                0.97649,                0.84765,                0.61426,                0.37419,                0.94668,             0.00096537,             0.00096537,             0.00096537
